_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
169319,2024-07,ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,53 years 07 months,380000.0,435 ANG MO KIO AVE 10,560435,1.36766116325929,103.854307499675,2025-06-30
169320,2024-07,ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,10 TO 12,74.0,New Generation,1979,54 years 02 months,416000.0,417 ANG MO KIO AVE 10,560417,1.36495953274783,103.855197097728,2025-06-30
169321,2024-07,ANG MO KIO,3 ROOM,540,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,55 years 07 months,385011.0,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625,2025-06-30
169322,2024-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,54 years 01 month,390000.0,446 ANG MO KIO AVE 10,560446,1.36776095130953,103.855357145908,2025-06-30
169323,2024-07,ANG MO KIO,3 ROOM,561,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,54 years 07 months,385000.0,561 ANG MO KIO AVE 10,560561,1.37057765782635,103.857854578394,2025-06-30
169324,2024-07,ANG MO KIO,3 ROOM,447,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,54 years 01 month,375000.0,447 ANG MO KIO AVE 10,560447,1.36747901420817,103.855967139125,2025-06-30
169325,2024-07,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,54 years 01 month,362500.0,471 ANG MO KIO AVE 10,560471,1.36346600647245,103.856702918462,2025-06-30
169326,2024-07,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,54 years 07 months,362000.0,557 ANG MO KIO AVE 10,560557,1.3716257020332,103.857736107527,2025-06-30
169327,2024-07,ANG MO KIO,3 ROOM,473,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1984,59 years 01 month,390000.0,473 ANG MO KIO AVE 10,560473,1.36305380914637,103.856846002568,2025-06-30
169328,2024-07,ANG MO KIO,3 ROOM,449,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,54 years 01 month,390000.0,449 ANG MO KIO AVE 10,560449,1.36785888260941,103.856047007924,2025-06-30
169329,2024-07,ANG MO KIO,3 ROOM,448,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,54 years,373000.0,448 ANG MO KIO AVE 10,560448,1.3674419012314,103.856396604517,2025-06-30
169330,2024-07,ANG MO KIO,3 ROOM,441,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,53 years 06 months,430000.0,441 ANG MO KIO AVE 10,560441,1.36605027829032,103.854168309853,2025-06-30
169331,2024-07,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1984,59 years 02 months,388000.0,466 ANG MO KIO AVE 10,560466,1.36581960538764,103.857061606231,2025-06-30
169332,2024-07,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,54 years 07 months,458000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826,2025-06-30
169468,2024-07,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1977,52 years,450000.0,322 ANG MO KIO AVE 3,560322,1.36835858820173,103.847745828569,2025-06-30
169469,2024-07,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,53 years 04 months,432000.0,119 ANG MO KIO AVE 3,560119,1.36956344301912,103.844698910817,2025-06-30
169470,2024-07,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,52 years 10 months,407000.0,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276,2025-06-30
169471,2024-07,ANG MO KIO,3 ROOM,422,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1979,53 years 07 months,435000.0,422 ANG MO KIO AVE 3,560422,1.36799988809778,103.851873942231,2025-06-30
169472,2024-07,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1977,52 years,446000.0,322 ANG MO KIO AVE 3,560322,1.36835858820173,103.847745828569,2025-06-30
169473,2024-07,ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,52 years 10 months,439800.0,346 ANG MO KIO AVE 3,560346,1.36709586875167,103.84966230288,2025-06-30
169474,2024-07,ANG MO KIO,3 ROOM,329,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,52 years 07 months,440888.0,329 ANG MO KIO AVE 3,560329,1.36659908629034,103.846874419073,2025-06-30
169475,2024-07,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1977,52 years,395000.0,322 ANG MO KIO AVE 3,560322,1.36835858820173,103.847745828569,2025-06-30
169476,2024-07,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,53 years 03 months,468000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518,2025-06-30
169477,2024-07,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,53 years 04 months,420000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
169478,2024-07,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,51 years 10 months,398888.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2025-06-30
169479,2024-07,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,53 years 03 months,397000.0,127 ANG MO KIO AVE 3,560127,1.37122322102767,103.843593321222,2025-06-30
169480,2024-07,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,51 years 10 months,370000.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2025-06-30
169481,2024-07,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1977,51 years 10 months,420088.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2025-06-30
169482,2024-07,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,51 years 10 months,365000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
169483,2024-07,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,53 years 11 months,420000.0,587 ANG MO KIO AVE 3,560587,1.37018880409798,103.852429487897,2025-06-30
169484,2024-07,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1978,53 years 03 months,378000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
169485,2024-07,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1978,53 years 03 months,395000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
169486,2024-07,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1976,50 years 10 months,380000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
169487,2024-07,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,52 years 09 months,428888.0,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276,2025-06-30
169567,2024-07,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1980,55 years 05 months,382188.0,607 ANG MO KIO AVE 4,560607,1.38046758670091,103.838816721629,2025-06-30
169568,2024-07,ANG MO KIO,3 ROOM,112,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,52 years 07 months,458000.0,112 ANG MO KIO AVE 4,560112,1.37127865145519,103.835766565741,2025-06-30
169569,2024-07,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,04 TO 06,60.0,Improved,1986,60 years 07 months,368888.0,174 ANG MO KIO AVE 4,560174,1.37509746867904,103.83761896123,2025-06-30
169570,2024-07,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1980,55 years 05 months,382000.0,607 ANG MO KIO AVE 4,560607,1.38046758670091,103.838816721629,2025-06-30
169571,2024-07,ANG MO KIO,3 ROOM,629,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1981,56 years 04 months,394000.0,629 ANG MO KIO AVE 4,560629,1.380104749906,103.840408652998,2025-06-30
169572,2024-07,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1981,55 years 11 months,370000.0,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774,2025-06-30
169573,2024-07,ANG MO KIO,3 ROOM,632,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1981,56 years 04 months,415000.0,632 ANG MO KIO AVE 4,560632,1.37992682002036,103.84143237207,2025-06-30
169574,2024-07,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,04 TO 06,73.0,New Generation,1977,52 years 01 month,480000.0,256 ANG MO KIO AVE 4,560256,1.37061517595951,103.83596769452,2025-06-30
169575,2024-07,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,55 years 04 months,400000.0,610 ANG MO KIO AVE 4,560610,1.37939470300077,103.839157232686,2025-06-30
169576,2024-07,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,55 years 04 months,428000.0,607 ANG MO KIO AVE 4,560607,1.38046758670091,103.838816721629,2025-06-30
169637,2024-07,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1980,54 years 08 months,405000.0,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,2025-06-30
169638,2024-07,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1980,54 years 08 months,388000.0,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,2025-06-30
169639,2024-07,ANG MO KIO,3 ROOM,524,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1980,55 years 02 months,425888.0,524 ANG MO KIO AVE 5,560524,1.3733782941643,103.853042534069,2025-06-30
169640,2024-07,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,55 years,438000.0,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764,2025-06-30
169641,2024-07,ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,55 years 10 months,390000.0,181 ANG MO KIO AVE 5,560181,1.37679309896347,103.837142240849,2025-06-30
169642,2024-07,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,55 years,418000.0,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764,2025-06-30
169643,2024-07,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1980,54 years 08 months,370000.0,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,2025-06-30
169644,2024-07,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,55 years 10 months,410000.0,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555,2025-06-30
169645,2024-07,ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,54 years 07 months,410000.0,533 ANG MO KIO AVE 5,560533,1.37416923724326,103.853001920124,2025-06-30
169684,2024-07,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,07 TO 09,75.0,New Generation,1980,55 years 05 months,445888.0,646 ANG MO KIO AVE 6,560646,1.37939517687868,103.843763599411,2025-06-30
169685,2024-07,ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,10 TO 12,68.0,New Generation,1980,55 years 03 months,403000.0,639 ANG MO KIO AVE 6,560639,1.37993407100545,103.84246297225,2025-06-30
169708,2024-07,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,01 TO 03,68.0,New Generation,1980,55 years 02 months,395000.0,512 ANG MO KIO AVE 8,560512,1.3726147414362,103.849155674919,2025-06-30
169709,2024-07,ANG MO KIO,3 ROOM,504,ANG MO KIO AVE 8,10 TO 12,68.0,New Generation,1980,55 years 02 months,402000.0,504 ANG MO KIO AVE 8,560504,1.37482589458092,103.848956089557,2025-06-30
169725,2024-07,ANG MO KIO,3 ROOM,455A,ANG MO KIO ST 44,13 TO 15,68.0,Model A,2018,92 years 09 months,630000.0,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516,2025-06-30
169726,2024-07,ANG MO KIO,3 ROOM,455C,ANG MO KIO ST 44,13 TO 15,68.0,Model A,2018,92 years 08 months,625000.0,455C ANG MO KIO ST 44,563455,1.36856484754808,103.857943144204,2025-06-30
169738,2024-07,ANG MO KIO,3 ROOM,591A,ANG MO KIO ST 51,10 TO 12,68.0,Model A,2019,93 years 08 months,720000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
169743,2024-07,ANG MO KIO,3 ROOM,650,ANG MO KIO ST 61,04 TO 06,67.0,Model A,2015,90 years 05 months,550000.0,650 ANG MO KIO ST 61,560650,1.37769118043958,103.84274515222,2025-06-30
169760,2024-07,ANG MO KIO,4 ROOM,335,ANG MO KIO AVE 1,01 TO 03,91.0,New Generation,1982,56 years 08 months,528888.0,335 ANG MO KIO AVE 1,560335,1.36320996798464,103.850690597254,2025-06-30
169761,2024-07,ANG MO KIO,4 ROOM,333,ANG MO KIO AVE 1,01 TO 03,93.0,New Generation,1981,55 years 08 months,500000.0,333 ANG MO KIO AVE 1,560333,1.3613425564061,103.851698621454,2025-06-30
169762,2024-07,ANG MO KIO,4 ROOM,226,ANG MO KIO AVE 1,07 TO 09,91.0,New Generation,1978,52 years 07 months,540000.0,226 ANG MO KIO AVE 1,560226,1.36772803186644,103.838404951621,2025-06-30
169763,2024-07,ANG MO KIO,4 ROOM,336,ANG MO KIO AVE 1,01 TO 03,91.0,New Generation,1982,56 years 08 months,500000.0,336 ANG MO KIO AVE 1,560336,1.3635938468353,103.851784409615,2025-06-30
169764,2024-07,ANG MO KIO,4 ROOM,303,ANG MO KIO AVE 1,10 TO 12,97.0,New Generation,1977,51 years 09 months,620000.0,303 ANG MO KIO AVE 1,560303,1.36664920473672,103.84525455598,2025-06-30
169765,2024-07,ANG MO KIO,4 ROOM,226,ANG MO KIO AVE 1,10 TO 12,92.0,New Generation,1978,52 years 07 months,570000.0,226 ANG MO KIO AVE 1,560226,1.36772803186644,103.838404951621,2025-06-30
169799,2024-07,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,54 years 03 months,508888.0,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503,2025-06-30
169800,2024-07,ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,53 years 08 months,538000.0,438 ANG MO KIO AVE 10,560438,1.3669708169506,103.853906591778,2025-06-30
169801,2024-07,ANG MO KIO,4 ROOM,416,ANG MO KIO AVE 10,04 TO 06,99.0,New Generation,1979,54 years 02 months,528000.0,416 ANG MO KIO AVE 10,560416,1.3645417089084,103.855103690549,2025-06-30
169802,2024-07,ANG MO KIO,4 ROOM,577,ANG MO KIO AVE 10,07 TO 09,91.0,New Generation,1980,54 years 07 months,530000.0,577 ANG MO KIO AVE 10,560577,1.37178732806791,103.855854368773,2025-06-30
169803,2024-07,ANG MO KIO,4 ROOM,556,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1980,54 years 07 months,548000.0,556 ANG MO KIO AVE 10,560556,1.37203236308683,103.857625375797,2025-06-30
169804,2024-07,ANG MO KIO,4 ROOM,550,ANG MO KIO AVE 10,04 TO 06,93.0,New Generation,1981,55 years 06 months,505000.0,550 ANG MO KIO AVE 10,560550,1.37360769512088,103.85820494173,2025-06-30
169851,2024-07,ANG MO KIO,4 ROOM,586,ANG MO KIO AVE 3,07 TO 09,91.0,New Generation,1979,54 years 01 month,480000.0,586 ANG MO KIO AVE 3,560586,1.37030352965928,103.853455898206,2025-06-30
169852,2024-07,ANG MO KIO,4 ROOM,234,ANG MO KIO AVE 3,07 TO 09,106.0,Model A,1993,67 years 10 months,650000.0,234 ANG MO KIO AVE 3,560234,1.36718287740141,103.836639986274,2025-06-30
169853,2024-07,ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1977,51 years 07 months,550000.0,204 ANG MO KIO AVE 3,560204,1.36736755852819,103.843920935718,2025-06-30
169854,2024-07,ANG MO KIO,4 ROOM,129,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1979,53 years 06 months,565000.0,129 ANG MO KIO AVE 3,560129,1.36989498895756,103.842059049722,2025-06-30
169855,2024-07,ANG MO KIO,4 ROOM,429,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1978,53 years 03 months,538000.0,429 ANG MO KIO AVE 3,560429,1.36908945810878,103.853421470221,2025-06-30
169903,2024-07,ANG MO KIO,4 ROOM,175,ANG MO KIO AVE 4,04 TO 06,92.0,New Generation,1981,56 years 01 month,544000.0,175 ANG MO KIO AVE 4,560175,1.37572264709308,103.837123341994,2025-06-30
169904,2024-07,ANG MO KIO,4 ROOM,105,ANG MO KIO AVE 4,07 TO 09,92.0,New Generation,1978,52 years 10 months,555000.0,105 ANG MO KIO AVE 4,560105,1.37231328287072,103.837601112788,2025-06-30
169905,2024-07,ANG MO KIO,4 ROOM,177,ANG MO KIO AVE 4,04 TO 06,91.0,New Generation,1981,55 years 09 months,505000.0,177 ANG MO KIO AVE 4,560177,1.37583827139652,103.838123054825,2025-06-30
169925,2024-07,ANG MO KIO,4 ROOM,533,ANG MO KIO AVE 5,04 TO 06,91.0,New Generation,1980,54 years 08 months,515000.0,533 ANG MO KIO AVE 5,560533,1.37416923724326,103.853001920124,2025-06-30
169926,2024-07,ANG MO KIO,4 ROOM,538,ANG MO KIO AVE 5,01 TO 03,93.0,New Generation,1980,54 years 08 months,528000.0,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,2025-06-30
169927,2024-07,ANG MO KIO,4 ROOM,179,ANG MO KIO AVE 5,07 TO 09,91.0,New Generation,1981,55 years 09 months,520000.0,179 ANG MO KIO AVE 5,560179,1.37690418077298,103.836218103538,2025-06-30
169945,2024-07,ANG MO KIO,4 ROOM,700A,ANG MO KIO AVE 6,16 TO 18,90.0,Model A,2003,78 years 03 months,808000.0,700A ANG MO KIO AVE 6,561700,1.36997128892861,103.846076487359,2025-06-30
169946,2024-07,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,01 TO 03,91.0,New Generation,1980,55 years 01 month,515000.0,634 ANG MO KIO AVE 6,560634,1.38158208102128,103.84327351566,2025-06-30
169947,2024-07,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,07 TO 09,91.0,New Generation,1980,55 years 01 month,580000.0,634 ANG MO KIO AVE 6,560634,1.38158208102128,103.84327351566,2025-06-30
169948,2024-07,ANG MO KIO,4 ROOM,636,ANG MO KIO AVE 6,01 TO 03,91.0,New Generation,1980,55 years 01 month,548880.0,636 ANG MO KIO AVE 6,560636,1.38115265431721,103.843310287802,2025-06-30
169949,2024-07,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,07 TO 09,91.0,New Generation,1980,55 years,555000.0,634 ANG MO KIO AVE 6,560634,1.38158208102128,103.84327351566,2025-06-30
169976,2024-07,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,16 TO 18,92.0,Model A,2018,93 years,920000.0,260B ANG MO KIO ST 21,562260,1.36886409962902,103.83395420063,2025-06-30
169977,2024-07,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,10 TO 12,93.0,Model A,2018,93 years,930000.0,260B ANG MO KIO ST 21,562260,1.36886409962902,103.83395420063,2025-06-30
169985,2024-07,ANG MO KIO,4 ROOM,315A,ANG MO KIO ST 31,01 TO 03,90.0,Model A,2006,80 years 10 months,690000.0,315A ANG MO KIO ST 31,562315,1.36421831526448,103.846861474806,2025-06-30
169986,2024-07,ANG MO KIO,4 ROOM,315A,ANG MO KIO ST 31,04 TO 06,90.0,Model A,2006,80 years 10 months,718000.0,315A ANG MO KIO ST 31,562315,1.36421831526448,103.846861474806,2025-06-30
169997,2024-07,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,19 TO 21,90.0,Model A,2001,76 years 04 months,740000.0,352 ANG MO KIO ST 32,560352,1.36442474404862,103.850864037677,2025-06-30
170026,2024-07,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,16 TO 18,93.0,Model A,2019,93 years 08 months,1000000.0,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648,2025-06-30
170027,2024-07,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,07 TO 09,93.0,Model A,2019,93 years 08 months,973000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
170028,2024-07,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,13 TO 15,93.0,Model A,2019,93 years 07 months,995000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
170029,2024-07,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,13 TO 15,93.0,Model A,2019,93 years 07 months,980000.0,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648,2025-06-30
170030,2024-07,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,01 TO 03,93.0,Model A,2019,93 years 07 months,880000.0,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442,2025-06-30
170045,2024-07,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,28 TO 30,91.0,DBSS,2011,85 years 11 months,995888.0,588D ANG MO KIO ST 52,564588,1.37175400663025,103.8538833087,2025-06-30
170081,2024-07,ANG MO KIO,5 ROOM,437,ANG MO KIO AVE 10,04 TO 06,119.0,Improved,1979,53 years 07 months,720000.0,437 ANG MO KIO AVE 10,560437,1.36720027552413,103.853247443819,2025-06-30
170082,2024-07,ANG MO KIO,5 ROOM,553,ANG MO KIO AVE 10,19 TO 21,119.0,Improved,1980,55 years 02 months,730000.0,553 ANG MO KIO AVE 10,560553,1.37260157854458,103.857234141592,2025-06-30
170113,2024-07,ANG MO KIO,5 ROOM,171,ANG MO KIO AVE 4,01 TO 03,127.0,Improved,1982,56 years 07 months,708000.0,171 ANG MO KIO AVE 4,560171,1.37473291237038,103.835682669212,2025-06-30
170114,2024-07,ANG MO KIO,5 ROOM,172,ANG MO KIO AVE 4,10 TO 12,140.0,Adjoined flat,1986,60 years 07 months,998888.0,172 ANG MO KIO AVE 4,560172,1.37469423247424,103.836462867365,2025-06-30
170115,2024-07,ANG MO KIO,5 ROOM,618,ANG MO KIO AVE 4,16 TO 18,130.0,Model A,1996,71 years,866000.0,618 ANG MO KIO AVE 4,560618,1.37795244011691,103.83844686462,2025-06-30
170131,2024-07,ANG MO KIO,5 ROOM,520,ANG MO KIO AVE 5,19 TO 21,118.0,Improved,1980,55 years 03 months,778000.0,520 ANG MO KIO AVE 5,560520,1.3734054063175,103.851134219635,2025-06-30
170141,2024-07,ANG MO KIO,5 ROOM,700A,ANG MO KIO AVE 6,07 TO 09,111.0,Improved,2003,78 years 03 months,1030000.0,700A ANG MO KIO AVE 6,561700,1.36997128892861,103.846076487359,2025-06-30
170159,2024-07,ANG MO KIO,5 ROOM,315A,ANG MO KIO ST 31,25 TO 27,110.0,Improved,2006,80 years 11 months,953000.0,315A ANG MO KIO ST 31,562315,1.36421831526448,103.846861474806,2025-06-30
170170,2024-07,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,19 TO 21,113.0,Improved,2018,92 years 09 months,1168888.0,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837,2025-06-30
170171,2024-07,ANG MO KIO,5 ROOM,455A,ANG MO KIO ST 44,31 TO 33,113.0,Improved,2018,92 years 08 months,1250000.0,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516,2025-06-30
170172,2024-07,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,19 TO 21,113.0,Improved,2018,92 years 08 months,1080000.0,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837,2025-06-30
170187,2024-07,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,04 TO 06,117.0,DBSS,2011,86 years 02 months,1100000.0,588A ANG MO KIO ST 52,561588,1.37207688864036,103.852786139342,2025-06-30
170201,2024-07,ANG MO KIO,EXECUTIVE,616,ANG MO KIO AVE 4,01 TO 03,156.0,Maisonette,1996,70 years 11 months,1208888.0,616 ANG MO KIO AVE 4,560616,1.37746746996281,103.838776659182,2025-06-30
