_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
92253,2021-03,ANG MO KIO,3 ROOM,220,ANG MO KIO AVE 1,01 TO 03,67.0,New Generation,1977,55 years 05 months,285000.0,220 ANG MO KIO AVE 1,560220,1.36558833593063,103.840518883254,2025-06-30
92254,2021-03,ANG MO KIO,3 ROOM,404,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,57 years 02 months,285000.0,404 ANG MO KIO AVE 10,560404,1.36167767060852,103.854726492538,2025-06-30
92255,2021-03,ANG MO KIO,3 ROOM,182,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,59 years 01 month,285000.0,182 ANG MO KIO AVE 5,560182,1.37733908523477,103.836472445051,2025-06-30
92256,2021-03,ANG MO KIO,3 ROOM,449,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,57 years 05 months,293000.0,449 ANG MO KIO AVE 10,560449,1.36785888260941,103.856047007924,2025-06-30
92257,2021-03,ANG MO KIO,3 ROOM,476,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,57 years 05 months,293000.0,476 ANG MO KIO AVE 10,560476,1.36238829184688,103.857880564737,2025-06-30
92258,2021-03,ANG MO KIO,3 ROOM,560,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1980,58 years,294888.0,560 ANG MO KIO AVE 10,560560,1.37081626777721,103.859192334256,2025-06-30
92259,2021-03,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,58 years,298000.0,465 ANG MO KIO AVE 10,560465,1.3662010408294,103.857200967235,2025-06-30
92260,2021-03,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,58 years 05 months,299888.0,512 ANG MO KIO AVE 8,560512,1.3726147414362,103.849155674919,2025-06-30
92261,2021-03,ANG MO KIO,3 ROOM,202,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,55 years 01 month,300000.0,202 ANG MO KIO AVE 3,560202,1.36844644010937,103.844516260527,2025-06-30
92262,2021-03,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,57 years 11 months,300000.0,559 ANG MO KIO AVE 10,560559,1.37099810674697,103.857856391877,2025-06-30
92263,2021-03,ANG MO KIO,3 ROOM,556,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,57 years 10 months,302888.0,556 ANG MO KIO AVE 10,560556,1.37203236308683,103.857625375797,2025-06-30
92264,2021-03,ANG MO KIO,3 ROOM,154,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,59 years,303000.0,154 ANG MO KIO AVE 5,560154,1.37626067387977,103.841230957516,2025-06-30
92265,2021-03,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1976,54 years 01 month,305000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
92266,2021-03,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,04 TO 06,74.0,New Generation,1978,56 years 03 months,306000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134,2025-06-30
92267,2021-03,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,55 years 01 month,308000.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2025-06-30
92268,2021-03,ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,13 TO 15,67.0,New Generation,1980,57 years 11 months,310000.0,577 ANG MO KIO AVE 10,560577,1.37178732806791,103.855854368773,2025-06-30
92269,2021-03,ANG MO KIO,3 ROOM,565,ANG MO KIO AVE 3,07 TO 09,68.0,New Generation,1980,57 years 10 months,310000.0,565 ANG MO KIO AVE 3,560565,1.3695393440628,103.858385596097,2025-06-30
92270,2021-03,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1978,56 years 07 months,315000.0,119 ANG MO KIO AVE 3,560119,1.36956344301912,103.844698910817,2025-06-30
92271,2021-03,BEDOK,4 ROOM,220B,BEDOK CTRL,01 TO 03,94.0,Model A,2010,88 years 02 months,655000.0,220B BEDOK CTRL,462220,1.32547710525716,103.934348226987,2025-06-30
92272,2021-03,ANG MO KIO,3 ROOM,128,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1978,56 years 08 months,315000.0,128 ANG MO KIO AVE 3,560128,1.37083202800001,103.843546990613,2025-06-30
92273,2021-03,ANG MO KIO,3 ROOM,403,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,57 years 03 months,317000.0,403 ANG MO KIO AVE 10,560403,1.36126901451361,103.854642365822,2025-06-30
92274,2021-03,ANG MO KIO,3 ROOM,506,ANG MO KIO AVE 8,07 TO 09,68.0,New Generation,1980,58 years 05 months,318000.0,506 ANG MO KIO AVE 8,560506,1.37440041920745,103.84893617353,2025-06-30
92275,2021-03,ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1979,56 years 10 months,320000.0,424 ANG MO KIO AVE 3,560424,1.36860660305158,103.850808805402,2025-06-30
92276,2021-03,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,57 years 02 months,326000.0,571 ANG MO KIO AVE 3,560571,1.37005501296043,103.85488055876,2025-06-30
92277,2021-03,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,07 TO 09,68.0,New Generation,1981,59 years,328000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
92278,2021-03,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,13 TO 15,74.0,New Generation,1979,57 years 05 months,330000.0,418 ANG MO KIO AVE 10,560418,1.3649460137791,103.854043379775,2025-06-30
92279,2021-03,ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1977,54 years 11 months,330000.0,204 ANG MO KIO AVE 3,560204,1.36736755852819,103.843920935718,2025-06-30
92280,2021-03,ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,56 years 02 months,330000.0,346 ANG MO KIO AVE 3,560346,1.36709586875167,103.84966230288,2025-06-30
92281,2021-03,ANG MO KIO,3 ROOM,403,ANG MO KIO AVE 10,07 TO 09,82.0,New Generation,1979,57 years 03 months,330888.0,403 ANG MO KIO AVE 10,560403,1.36126901451361,103.854642365822,2025-06-30
92282,2021-03,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,56 years 02 months,335000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134,2025-06-30
92283,2021-03,ANG MO KIO,3 ROOM,444,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1979,57 years 05 months,336000.0,444 ANG MO KIO AVE 10,560444,1.36660045321147,103.855578790668,2025-06-30
92284,2021-03,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,10 TO 12,82.0,New Generation,1981,59 years 02 months,338000.0,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014,2025-06-30
92285,2021-03,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,07 TO 09,81.0,New Generation,1977,55 years 02 months,341888.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
92286,2021-03,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,01 TO 03,82.0,New Generation,1980,58 years,345000.0,463 ANG MO KIO AVE 10,560463,1.36694793518613,103.857487648675,2025-06-30
92287,2021-03,ANG MO KIO,3 ROOM,321,ANG MO KIO AVE 1,07 TO 09,73.0,New Generation,1977,55 years 02 months,346000.0,321 ANG MO KIO AVE 1,560321,1.36514126911853,103.8487041858,2025-06-30
92288,2021-03,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1979,56 years 10 months,350000.0,425 ANG MO KIO AVE 3,560425,1.36912241721255,103.851616057064,2025-06-30
92289,2021-03,ANG MO KIO,3 ROOM,621,ANG MO KIO AVE 9,04 TO 06,82.0,New Generation,1980,58 years 06 months,350000.0,621 ANG MO KIO AVE 9,560621,1.3830287591126,103.840669099959,2025-06-30
92290,2021-03,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,04 TO 06,89.0,New Generation,1980,58 years 08 months,355000.0,646 ANG MO KIO AVE 6,560646,1.37939517687868,103.843763599411,2025-06-30
92291,2021-03,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,04 TO 06,82.0,New Generation,1978,56 years 06 months,358000.0,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326,2025-06-30
92292,2021-03,ANG MO KIO,3 ROOM,151,ANG MO KIO AVE 5,10 TO 12,82.0,New Generation,1981,58 years 10 months,360000.0,151 ANG MO KIO AVE 5,560151,1.37671105271454,103.841168190659,2025-06-30
92293,2021-03,ANG MO KIO,4 ROOM,231,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1977,55 years 07 months,365000.0,231 ANG MO KIO AVE 3,560231,1.36856103572357,103.837525234344,2025-06-30
92294,2021-03,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1978,56 years 06 months,365000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518,2025-06-30
92295,2021-03,ANG MO KIO,3 ROOM,586,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1979,57 years 03 months,375000.0,586 ANG MO KIO AVE 3,560586,1.37030352965928,103.853455898206,2025-06-30
92296,2021-03,ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,58 years,375000.0,533 ANG MO KIO AVE 5,560533,1.37416923724326,103.853001920124,2025-06-30
92297,2021-03,ANG MO KIO,4 ROOM,201,ANG MO KIO AVE 3,07 TO 09,81.0,New Generation,1977,55 years 02 months,390000.0,201 ANG MO KIO AVE 3,560201,1.36884962699229,103.844564835127,2025-06-30
92298,2021-03,ANG MO KIO,4 ROOM,328,ANG MO KIO AVE 3,01 TO 03,98.0,New Generation,1978,56 years 07 months,400000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518,2025-06-30
92299,2021-03,ANG MO KIO,4 ROOM,572,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1979,57 years 02 months,400000.0,572 ANG MO KIO AVE 3,560572,1.37025836061034,103.855969042929,2025-06-30
92300,2021-03,ANG MO KIO,4 ROOM,633,ANG MO KIO AVE 6,04 TO 06,93.0,New Generation,1985,62 years 10 months,420000.0,633 ANG MO KIO AVE 6,560633,1.38120447407275,103.842513754208,2025-06-30
92301,2021-03,ANG MO KIO,4 ROOM,254,ANG MO KIO AVE 4,10 TO 12,97.0,New Generation,1977,55 years 04 months,435000.0,254 ANG MO KIO AVE 4,560254,1.37020344042146,103.834687722549,2025-06-30
92302,2021-03,ANG MO KIO,4 ROOM,229,ANG MO KIO AVE 3,07 TO 09,91.0,New Generation,1978,55 years 10 months,436000.0,229 ANG MO KIO AVE 3,560229,1.36907645907976,103.838228660084,2025-06-30
92303,2021-03,ANG MO KIO,4 ROOM,105,ANG MO KIO AVE 4,07 TO 09,92.0,New Generation,1978,56 years 02 months,438000.0,105 ANG MO KIO AVE 4,560105,1.37231328287072,103.837601112788,2025-06-30
92304,2021-03,ANG MO KIO,4 ROOM,175,ANG MO KIO AVE 4,04 TO 06,91.0,New Generation,1981,59 years 05 months,442000.0,175 ANG MO KIO AVE 4,560175,1.37572264709308,103.837123341994,2025-06-30
92305,2021-03,ANG MO KIO,4 ROOM,114,ANG MO KIO AVE 4,01 TO 03,99.0,New Generation,1978,55 years 11 months,448000.0,114 ANG MO KIO AVE 4,560114,1.37257962452704,103.836220813247,2025-06-30
92306,2021-03,ANG MO KIO,4 ROOM,324,ANG MO KIO AVE 3,01 TO 03,98.0,New Generation,1978,56 years 07 months,460000.0,324 ANG MO KIO AVE 3,560324,1.36833392201705,103.846879231399,2025-06-30
92307,2021-03,ANG MO KIO,4 ROOM,427,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1978,56 years 08 months,463888.0,427 ANG MO KIO AVE 3,560427,1.36931185924705,103.854550605629,2025-06-30
92308,2021-03,ANG MO KIO,5 ROOM,132,ANG MO KIO AVE 3,01 TO 03,123.0,Standard,1979,56 years 10 months,472000.0,132 ANG MO KIO AVE 3,560132,1.37144743640862,103.841783557978,2025-06-30
92309,2021-03,ANG MO KIO,5 ROOM,459,ANG MO KIO AVE 10,04 TO 06,120.0,Improved,1980,57 years 11 months,500000.0,459 ANG MO KIO AVE 10,560459,1.36701964480661,103.859377190201,2025-06-30
92310,2021-03,ANG MO KIO,5 ROOM,551,ANG MO KIO AVE 10,10 TO 12,118.0,Improved,1981,58 years 11 months,505000.0,551 ANG MO KIO AVE 10,560551,1.37392862005901,103.858665713793,2025-06-30
92311,2021-03,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVE 1,28 TO 30,70.0,Model A,2012,90 years 07 months,510000.0,308A ANG MO KIO AVE 1,561308,1.36548342757106,103.844084739929,2025-06-30
92312,2021-03,ANG MO KIO,4 ROOM,353,ANG MO KIO ST 32,01 TO 03,90.0,Model A,2001,79 years 07 months,520000.0,353 ANG MO KIO ST 32,560353,1.36406807879641,103.851612284582,2025-06-30
92313,2021-03,ANG MO KIO,4 ROOM,619,ANG MO KIO AVE 4,07 TO 09,107.0,Model A,1996,74 years 03 months,520000.0,619 ANG MO KIO AVE 4,560619,1.37858807685121,103.838639699065,2025-06-30
92314,2021-03,ANG MO KIO,5 ROOM,622,ANG MO KIO AVE 9,01 TO 03,121.0,Improved,1980,58 years 06 months,520000.0,622 ANG MO KIO AVE 9,560622,1.382064341745,103.839741864292,2025-06-30
92315,2021-03,ANG MO KIO,5 ROOM,642,ANG MO KIO AVE 5,10 TO 12,121.0,Improved,1980,58 years 10 months,538000.0,642 ANG MO KIO AVE 5,560642,1.37794352430397,103.840479239853,2025-06-30
92316,2021-03,ANG MO KIO,4 ROOM,619,ANG MO KIO AVE 4,10 TO 12,107.0,Model A,1996,74 years 03 months,560000.0,619 ANG MO KIO AVE 4,560619,1.37858807685121,103.838639699065,2025-06-30
92317,2021-03,ANG MO KIO,5 ROOM,553,ANG MO KIO AVE 10,13 TO 15,119.0,Improved,1980,58 years 06 months,575000.0,553 ANG MO KIO AVE 10,560553,1.37260157854458,103.857234141592,2025-06-30
92318,2021-03,ANG MO KIO,5 ROOM,459,ANG MO KIO AVE 10,13 TO 15,120.0,Improved,1980,57 years 11 months,600000.0,459 ANG MO KIO AVE 10,560459,1.36701964480661,103.859377190201,2025-06-30
92319,2021-03,ANG MO KIO,4 ROOM,596B,ANG MO KIO ST 52,10 TO 12,91.0,Model A,2002,80 years 09 months,640000.0,596B ANG MO KIO ST 52,562596,1.37205123278789,103.850545847531,2025-06-30
92320,2021-03,ANG MO KIO,5 ROOM,714,ANG MO KIO AVE 6,13 TO 15,119.0,Improved,1980,58 years 04 months,650000.0,714 ANG MO KIO AVE 6,560714,1.37109649780946,103.84623152448,2025-06-30
92321,2021-03,ANG MO KIO,5 ROOM,460,ANG MO KIO AVE 10,22 TO 24,120.0,Improved,1980,57 years 11 months,660000.0,460 ANG MO KIO AVE 10,560460,1.36633947709831,103.859122319513,2025-06-30
92322,2021-03,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,01 TO 03,90.0,DBSS,2011,89 years 05 months,660000.0,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936,2025-06-30
92323,2021-03,ANG MO KIO,4 ROOM,307B,ANG MO KIO AVE 1,04 TO 06,88.0,Model A,2012,90 years 06 months,668888.0,307B ANG MO KIO AVE 1,562307,1.36583937026389,103.844630828457,2025-06-30
92324,2021-03,ANG MO KIO,4 ROOM,307A,ANG MO KIO AVE 1,07 TO 09,95.0,Model A,2012,90 years 07 months,685000.0,307A ANG MO KIO AVE 1,561307,1.36598205054587,103.84444497466,2025-06-30
92325,2021-03,ANG MO KIO,5 ROOM,350,ANG MO KIO ST 32,13 TO 15,110.0,Improved,2001,79 years 10 months,730000.0,350 ANG MO KIO ST 32,560350,1.36371311763063,103.850044231877,2025-06-30
92326,2021-03,ANG MO KIO,5 ROOM,504,ANG MO KIO AVE 8,10 TO 12,136.0,Adjoined flat,1980,58 years 05 months,753000.0,504 ANG MO KIO AVE 8,560504,1.37482589458092,103.848956089557,2025-06-30
92327,2021-03,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,13 TO 15,91.0,DBSS,2011,89 years 05 months,760000.0,588D ANG MO KIO ST 52,564588,1.37175400663025,103.8538833087,2025-06-30
92328,2021-03,ANG MO KIO,5 ROOM,596A,ANG MO KIO ST 52,04 TO 06,110.0,Improved,2002,80 years 09 months,760000.0,596A ANG MO KIO ST 52,561596,1.37243023974423,103.850949173949,2025-06-30
92329,2021-03,ANG MO KIO,5 ROOM,309A,ANG MO KIO ST 31,25 TO 27,110.0,Improved,2006,84 years 01 month,850000.0,309A ANG MO KIO ST 31,562309,1.36502933267756,103.845300649183,2025-06-30
92330,2021-03,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,16 TO 18,112.0,DBSS,2011,89 years 05 months,878000.0,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936,2025-06-30
92331,2021-03,ANG MO KIO,5 ROOM,310B,ANG MO KIO AVE 1,04 TO 06,119.0,Improved,2012,90 years 06 months,908000.0,310B ANG MO KIO AVE 1,562310,1.36464706979458,103.844250019479,2025-06-30
92332,2021-03,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,07 TO 09,45.0,Improved,1986,64 years 05 months,240000.0,620 BEDOK RESERVOIR RD,470620,1.33433432226397,103.917712559288,2025-06-30
92333,2021-03,BEDOK,3 ROOM,534,BEDOK NTH ST 3,01 TO 03,60.0,Improved,1986,64 years,250000.0,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346,2025-06-30
92334,2021-03,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,07 TO 09,45.0,Improved,1986,64 years 07 months,255000.0,620 BEDOK RESERVOIR RD,470620,1.33433432226397,103.917712559288,2025-06-30
92335,2021-03,BEDOK,3 ROOM,501,BEDOK NTH ST 3,10 TO 12,59.0,Improved,1978,56 years 01 month,268888.0,501 BEDOK NTH ST 3,460501,1.33164071248973,103.931167665142,2025-06-30
92336,2021-03,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,04 TO 06,67.0,New Generation,1978,56 years 08 months,270000.0,100 BEDOK NTH AVE 4,460100,1.33413899974038,103.938389713003,2025-06-30
92337,2021-03,BEDOK,3 ROOM,2,BEDOK STH AVE 1,10 TO 12,65.0,Improved,1976,53 years 11 months,270000.0,2 BEDOK STH AVE 1,460002,1.32130118793544,103.933299574181,2025-06-30
92338,2021-03,BEDOK,3 ROOM,545,BEDOK NTH ST 3,01 TO 03,68.0,New Generation,1980,58 years 03 months,271000.0,545 BEDOK NTH ST 3,460545,1.3300514240201,103.924118031423,2025-06-30
92339,2021-03,BEDOK,3 ROOM,75,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,55 years 10 months,275000.0,75 BEDOK NTH RD,460075,1.32791477933184,103.942144427101,2025-06-30
92340,2021-03,BEDOK,3 ROOM,536,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,57 years 11 months,275000.0,536 BEDOK NTH ST 3,460536,1.3335411894605,103.923190774432,2025-06-30
92341,2021-03,BEDOK,3 ROOM,504,BEDOK NTH ST 3,07 TO 09,59.0,Improved,1978,56 years 02 months,277000.0,504 BEDOK NTH ST 3,460504,1.33188000305479,103.932389359044,2025-06-30
92342,2021-03,BEDOK,3 ROOM,501,BEDOK NTH ST 3,07 TO 09,70.0,Improved,1978,56 years 01 month,285000.0,501 BEDOK NTH ST 3,460501,1.33164071248973,103.931167665142,2025-06-30
92343,2021-03,BEDOK,3 ROOM,533,BEDOK NTH ST 3,01 TO 03,68.0,New Generation,1980,57 years 10 months,285000.0,533 BEDOK NTH ST 3,460533,1.33358016248275,103.92421866691,2025-06-30
92344,2021-03,BEDOK,3 ROOM,526,BEDOK NTH ST 3,04 TO 06,67.0,New Generation,1979,57 years 05 months,288000.0,526 BEDOK NTH ST 3,460526,1.33421551878132,103.92912981542,2025-06-30
92345,2021-03,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,01 TO 03,67.0,New Generation,1979,57 years 02 months,288000.0,412 BEDOK NTH AVE 2,460412,1.32929126082802,103.931090689284,2025-06-30
92346,2021-03,BEDOK,3 ROOM,50,CHAI CHEE ST,10 TO 12,68.0,New Generation,1981,59 years 04 months,290000.0,50 CHAI CHEE ST,461050,1.32930431416537,103.922415807329,2025-06-30
92347,2021-03,BEDOK,3 ROOM,54,CHAI CHEE ST,10 TO 12,68.0,New Generation,1981,59 years 02 months,290000.0,54 CHAI CHEE ST,460054,1.32947840879761,103.921105111921,2025-06-30
92348,2021-03,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,58 years 03 months,292000.0,548 BEDOK NTH AVE 1,460548,1.33131021834565,103.92685391703,2025-06-30
92349,2021-03,BEDOK,3 ROOM,620,BEDOK RESERVOIR RD,04 TO 06,68.0,Improved,1986,64 years 05 months,293000.0,620 BEDOK RESERVOIR RD,470620,1.33433432226397,103.917712559288,2025-06-30
92350,2021-03,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,04 TO 06,67.0,New Generation,1977,55 years 05 months,295000.0,102 BEDOK NTH AVE 4,460102,1.33390654765002,103.937458398204,2025-06-30
92351,2021-03,BEDOK,3 ROOM,102,BEDOK RESERVOIR RD,01 TO 03,67.0,New Generation,1985,63 years 03 months,295000.0,102 BEDOK RESERVOIR RD,470102,1.32849187727623,103.90926515578,2025-06-30
92352,2021-03,BEDOK,3 ROOM,108,BEDOK NTH RD,10 TO 12,67.0,New Generation,1977,55 years 04 months,300000.0,108 BEDOK NTH RD,460108,1.33274009226511,103.936223519694,2025-06-30
92353,2021-03,BEDOK,3 ROOM,540,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,58 years 04 months,300000.0,540 BEDOK NTH ST 3,460540,1.33112972920094,103.922092625931,2025-06-30
92354,2021-03,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,51 years 11 months,300000.0,32 CHAI CHEE AVE,461032,1.32371728387748,103.92500108451,2025-06-30
92355,2021-03,BEDOK,3 ROOM,410,BEDOK NTH AVE 2,01 TO 03,68.0,New Generation,1980,58 years 02 months,302000.0,410 BEDOK NTH AVE 2,460410,1.32788785914047,103.931835804463,2025-06-30
92356,2021-03,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,58 years 04 months,305000.0,550 BEDOK NTH AVE 1,460550,1.3326931795279,103.926617402908,2025-06-30
92357,2021-03,BEDOK,3 ROOM,532,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,57 years 10 months,308000.0,532 BEDOK NTH ST 3,460532,1.33419173917878,103.925386600613,2025-06-30
92358,2021-03,BEDOK,3 ROOM,533,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1980,57 years 10 months,308000.0,533 BEDOK NTH ST 3,460533,1.33358016248275,103.92421866691,2025-06-30
92359,2021-03,BEDOK,3 ROOM,39,BEDOK STH RD,10 TO 12,67.0,New Generation,1978,56 years 08 months,310000.0,39 BEDOK STH RD,460039,1.32139766306096,103.93973036061,2025-06-30
92360,2021-03,BEDOK,3 ROOM,606,BEDOK RESERVOIR RD,10 TO 12,67.0,New Generation,1982,60 years 02 months,312000.0,606 BEDOK RESERVOIR RD,470606,1.33122227931301,103.913799873642,2025-06-30
92361,2021-03,BEDOK,3 ROOM,108,BEDOK NTH RD,01 TO 03,67.0,New Generation,1977,55 years 05 months,315000.0,108 BEDOK NTH RD,460108,1.33274009226511,103.936223519694,2025-06-30
92362,2021-03,BEDOK,3 ROOM,117,BEDOK NTH RD,01 TO 03,73.0,New Generation,1978,56 years 02 months,315000.0,117 BEDOK NTH RD,460117,1.33065454769523,103.938496275607,2025-06-30
92363,2021-03,BEDOK,3 ROOM,419,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,56 years 11 months,320000.0,419 BEDOK NTH ST 1,460419,1.32696621417456,103.928135771625,2025-06-30
92364,2021-03,BEDOK,3 ROOM,709,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1981,59 years 04 months,320000.0,709 BEDOK RESERVOIR RD,470709,1.33541606639526,103.922350069667,2025-06-30
