_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
75447,2020-08,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,01 TO 03,68.0,New Generation,1981,59 years 06 months,274000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
75448,2020-08,ANG MO KIO,3 ROOM,333,ANG MO KIO AVE 1,07 TO 09,68.0,New Generation,1981,59 years 06 months,315000.0,333 ANG MO KIO AVE 1,560333,1.3613425564061,103.851698621454,2025-06-30
75449,2020-08,ANG MO KIO,3 ROOM,307C,ANG MO KIO AVE 1,16 TO 18,70.0,Model A,2012,91 years 01 month,500000.0,307C ANG MO KIO AVE 1,563307,1.36556100435161,103.845169497182,2025-06-30
75450,2020-08,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,01 TO 03,82.0,New Generation,1981,59 years 05 months,315000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
75451,2020-08,ANG MO KIO,3 ROOM,471,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,58 years,235000.0,471 ANG MO KIO AVE 10,560471,1.36346600647245,103.856702918462,2025-06-30
75452,2020-08,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,58 years 07 months,260000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826,2025-06-30
75453,2020-08,ANG MO KIO,3 ROOM,550,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,59 years 05 months,250000.0,550 ANG MO KIO AVE 10,560550,1.37360769512088,103.85820494173,2025-06-30
75454,2020-08,ANG MO KIO,3 ROOM,405,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,57 years 10 months,255000.0,405 ANG MO KIO AVE 10,560405,1.36157912717139,103.853805386957,2025-06-30
75455,2020-08,ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,58 years 05 months,310000.0,577 ANG MO KIO AVE 10,560577,1.37178732806791,103.855854368773,2025-06-30
75456,2020-08,ANG MO KIO,3 ROOM,558,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1980,58 years 06 months,258000.0,558 ANG MO KIO AVE 10,560558,1.37123613284274,103.859192016193,2025-06-30
75457,2020-08,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,58 years 05 months,261000.0,559 ANG MO KIO AVE 10,560559,1.37099810674697,103.857856391877,2025-06-30
75458,2020-08,ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1980,58 years 06 months,249000.0,577 ANG MO KIO AVE 10,560577,1.37178732806791,103.855854368773,2025-06-30
75459,2020-08,ANG MO KIO,3 ROOM,445,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,58 years,262000.0,445 ANG MO KIO AVE 10,560445,1.36698004515058,103.85571808973,2025-06-30
75460,2020-08,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,58 years 06 months,230000.0,559 ANG MO KIO AVE 10,560559,1.37099810674697,103.857856391877,2025-06-30
75461,2020-08,ANG MO KIO,3 ROOM,418,ANG MO KIO AVE 10,10 TO 12,74.0,New Generation,1979,58 years,280000.0,418 ANG MO KIO AVE 10,560418,1.3649460137791,103.854043379775,2025-06-30
75462,2020-08,ANG MO KIO,3 ROOM,560,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1980,58 years 06 months,257000.0,560 ANG MO KIO AVE 10,560560,1.37081626777721,103.859192334256,2025-06-30
75463,2020-08,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,13 TO 15,68.0,New Generation,1980,58 years 06 months,268000.0,557 ANG MO KIO AVE 10,560557,1.3716257020332,103.857736107527,2025-06-30
75464,2020-08,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,57 years 10 months,278000.0,571 ANG MO KIO AVE 3,560571,1.37005501296043,103.85488055876,2025-06-30
75465,2020-08,ANG MO KIO,3 ROOM,202,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,55 years 09 months,270000.0,202 ANG MO KIO AVE 3,560202,1.36844644010937,103.844516260527,2025-06-30
75466,2020-08,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,57 years 02 months,260000.0,127 ANG MO KIO AVE 3,560127,1.37122322102767,103.843593321222,2025-06-30
75467,2020-08,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,07 TO 09,82.0,New Generation,1978,57 years 03 months,346000.0,119 ANG MO KIO AVE 3,560119,1.36956344301912,103.844698910817,2025-06-30
75468,2020-08,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,57 years 05 months,322000.0,425 ANG MO KIO AVE 3,560425,1.36912241721255,103.851616057064,2025-06-30
75469,2020-08,ANG MO KIO,3 ROOM,233,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,56 years 01 month,265000.0,233 ANG MO KIO AVE 3,560233,1.36754924977907,103.836740628478,2025-06-30
75470,2020-08,ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,10 TO 12,88.0,New Generation,1978,56 years 08 months,365000.0,346 ANG MO KIO AVE 3,560346,1.36709586875167,103.84966230288,2025-06-30
75471,2020-08,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1978,56 years 07 months,288000.0,302 ANG MO KIO AVE 3,560302,1.36708983179046,103.845660199054,2025-06-30
75472,2020-08,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,04 TO 06,88.0,New Generation,1979,57 years 06 months,340000.0,425 ANG MO KIO AVE 3,560425,1.36912241721255,103.851616057064,2025-06-30
75473,2020-08,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,55 years 08 months,255000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
75474,2020-08,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1976,54 years 08 months,250000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
75475,2020-08,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,07 TO 09,88.0,New Generation,1979,57 years 05 months,378000.0,425 ANG MO KIO AVE 3,560425,1.36912241721255,103.851616057064,2025-06-30
75476,2020-08,ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,56 years 05 months,292000.0,313 ANG MO KIO AVE 3,560313,1.36664972640598,103.850133665442,2025-06-30
75477,2020-08,ANG MO KIO,3 ROOM,564,ANG MO KIO AVE 3,04 TO 06,68.0,New Generation,1985,63 years 05 months,260000.0,564 ANG MO KIO AVE 3,560564,1.36984837555524,103.859404131956,2025-06-30
75478,2020-08,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,56 years 10 months,280000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134,2025-06-30
75479,2020-08,ANG MO KIO,3 ROOM,114,ANG MO KIO AVE 4,04 TO 06,89.0,New Generation,1978,56 years 06 months,375000.0,114 ANG MO KIO AVE 4,560114,1.37257962452704,103.836220813247,2025-06-30
75480,2020-08,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1985,63 years 06 months,290000.0,631 ANG MO KIO AVE 4,560631,1.3795572819161,103.840735651035,2025-06-30
75481,2020-08,ANG MO KIO,3 ROOM,630,ANG MO KIO AVE 4,01 TO 03,82.0,New Generation,1981,60 years 02 months,265000.0,630 ANG MO KIO AVE 4,560630,1.38054138917049,103.841068277331,2025-06-30
75482,2020-08,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1981,59 years 10 months,290000.0,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774,2025-06-30
75483,2020-08,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,59 years 01 month,268000.0,624 ANG MO KIO AVE 4,560624,1.38156171229824,103.84000226873,2025-06-30
75484,2020-08,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,13 TO 15,68.0,New Generation,1980,59 years 01 month,262000.0,624 ANG MO KIO AVE 4,560624,1.38156171229824,103.84000226873,2025-06-30
75485,2020-08,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,58 years 11 months,250000.0,602 ANG MO KIO AVE 5,560602,1.38070883044887,103.835368226602,2025-06-30
75486,2020-08,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1981,59 years 09 months,306000.0,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555,2025-06-30
75487,2020-08,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,58 years 10 months,230000.0,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764,2025-06-30
75488,2020-08,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,07 TO 09,89.0,New Generation,1980,59 years 04 months,340000.0,643 ANG MO KIO AVE 5,560643,1.3775062692911,103.840557182306,2025-06-30
75489,2020-08,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1980,58 years 06 months,265000.0,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,2025-06-30
75490,2020-08,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1981,59 years 05 months,351000.0,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568,2025-06-30
75491,2020-08,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,59 years 05 months,293000.0,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568,2025-06-30
75492,2020-08,ANG MO KIO,3 ROOM,180,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,59 years 08 months,270000.0,180 ANG MO KIO AVE 5,560180,1.37667706463381,103.838361037555,2025-06-30
75493,2020-08,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,58 years 10 months,316000.0,611 ANG MO KIO AVE 5,560611,1.37829205175133,103.83725190016,2025-06-30
75494,2020-08,ANG MO KIO,3 ROOM,637,ANG MO KIO AVE 6,07 TO 09,82.0,New Generation,1980,59 years 02 months,360000.0,637 ANG MO KIO AVE 6,560637,1.38036187235317,103.842334616577,2025-06-30
75495,2020-08,ANG MO KIO,3 ROOM,639,ANG MO KIO AVE 6,01 TO 03,68.0,New Generation,1980,59 years 02 months,270000.0,639 ANG MO KIO AVE 6,560639,1.37993407100545,103.84246297225,2025-06-30
75496,2020-08,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,59 years 01 month,280000.0,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404,2025-06-30
75497,2020-08,ANG MO KIO,3 ROOM,507,ANG MO KIO AVE 8,01 TO 03,67.0,New Generation,1980,58 years 10 months,256000.0,507 ANG MO KIO AVE 8,560507,1.37443139933504,103.850157484705,2025-06-30
75498,2020-08,ANG MO KIO,3 ROOM,623,ANG MO KIO AVE 9,10 TO 12,82.0,New Generation,1980,59 years 01 month,355000.0,623 ANG MO KIO AVE 9,560623,1.38265184651407,103.840858094028,2025-06-30
75499,2020-08,ANG MO KIO,3 ROOM,650,ANG MO KIO ST 61,19 TO 21,67.0,Model A,2015,94 years 04 months,472500.0,650 ANG MO KIO ST 61,560650,1.37769118043958,103.84274515222,2025-06-30
75500,2020-08,ANG MO KIO,4 ROOM,308B,ANG MO KIO AVE 1,10 TO 12,94.0,Model A,2012,91 years 02 months,700000.0,308B ANG MO KIO AVE 1,562308,1.3652661423815,103.844538059044,2025-06-30
75501,2020-08,ANG MO KIO,4 ROOM,307A,ANG MO KIO AVE 1,04 TO 06,95.0,Model A,2012,91 years 02 months,598888.0,307A ANG MO KIO AVE 1,561307,1.36598205054587,103.84444497466,2025-06-30
75502,2020-08,ANG MO KIO,4 ROOM,310B,ANG MO KIO AVE 1,10 TO 12,87.0,Model A,2012,91 years 01 month,510000.0,310B ANG MO KIO AVE 1,562310,1.36464706979458,103.844250019479,2025-06-30
75503,2020-08,ANG MO KIO,4 ROOM,310B,ANG MO KIO AVE 1,07 TO 09,87.0,Model A,2012,91 years 01 month,660000.0,310B ANG MO KIO AVE 1,562310,1.36464706979458,103.844250019479,2025-06-30
75504,2020-08,ANG MO KIO,4 ROOM,421,ANG MO KIO AVE 10,04 TO 06,99.0,New Generation,1979,58 years,390000.0,421 ANG MO KIO AVE 10,560421,1.36538422642267,103.852966961527,2025-06-30
75505,2020-08,ANG MO KIO,4 ROOM,415,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,58 years,418000.0,415 ANG MO KIO AVE 10,560415,1.36445335577543,103.853655233672,2025-06-30
75506,2020-08,ANG MO KIO,4 ROOM,467,ANG MO KIO AVE 10,13 TO 15,92.0,New Generation,1979,58 years 03 months,415000.0,467 ANG MO KIO AVE 10,560467,1.36539106633914,103.856803588706,2025-06-30
75507,2020-08,ANG MO KIO,4 ROOM,432,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,57 years 05 months,420000.0,432 ANG MO KIO AVE 10,560432,1.36830996981351,103.853600305664,2025-06-30
75508,2020-08,ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,57 years 05 months,380000.0,438 ANG MO KIO AVE 10,560438,1.3669708169506,103.853906591778,2025-06-30
75509,2020-08,ANG MO KIO,4 ROOM,428,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1978,57 years 03 months,428000.0,428 ANG MO KIO AVE 3,560428,1.36893906457102,103.854412288513,2025-06-30
75510,2020-08,ANG MO KIO,4 ROOM,346,ANG MO KIO AVE 3,10 TO 12,98.0,New Generation,1978,56 years 08 months,470000.0,346 ANG MO KIO AVE 3,560346,1.36709586875167,103.84966230288,2025-06-30
75511,2020-08,ANG MO KIO,4 ROOM,120,ANG MO KIO AVE 3,07 TO 09,83.0,New Generation,1978,57 years 03 months,380000.0,120 ANG MO KIO AVE 3,560120,1.37004739686133,103.844594754874,2025-06-30
75512,2020-08,ANG MO KIO,4 ROOM,209,ANG MO KIO AVE 3,01 TO 03,91.0,New Generation,1977,55 years 09 months,325000.0,209 ANG MO KIO AVE 3,560209,1.36897079641509,103.843284524871,2025-06-30
75513,2020-08,ANG MO KIO,4 ROOM,429,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1978,57 years 02 months,440000.0,429 ANG MO KIO AVE 3,560429,1.36908945810878,103.853421470221,2025-06-30
75514,2020-08,ANG MO KIO,4 ROOM,573,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1979,57 years 10 months,405000.0,573 ANG MO KIO AVE 3,560573,1.37056143999067,103.854823102785,2025-06-30
75515,2020-08,ANG MO KIO,4 ROOM,346,ANG MO KIO AVE 3,04 TO 06,98.0,New Generation,1978,56 years 08 months,478000.0,346 ANG MO KIO AVE 3,560346,1.36709586875167,103.84966230288,2025-06-30
75516,2020-08,ANG MO KIO,4 ROOM,229,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1978,56 years 05 months,380000.0,229 ANG MO KIO AVE 3,560229,1.36907645907976,103.838228660084,2025-06-30
75517,2020-08,ANG MO KIO,4 ROOM,102,ANG MO KIO AVE 3,07 TO 09,112.0,Model A,1993,71 years 08 months,485000.0,102 ANG MO KIO AVE 3,560102,1.37065009249377,103.839410348811,2025-06-30
75518,2020-08,ANG MO KIO,4 ROOM,214,ANG MO KIO AVE 3,01 TO 03,82.0,New Generation,1976,54 years 08 months,315000.0,214 ANG MO KIO AVE 3,560214,1.3673922200256,103.841127940925,2025-06-30
75519,2020-08,ANG MO KIO,4 ROOM,127,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1978,57 years 01 month,420000.0,127 ANG MO KIO AVE 3,560127,1.37122322102767,103.843593321222,2025-06-30
75520,2020-08,ANG MO KIO,4 ROOM,256,ANG MO KIO AVE 4,01 TO 03,98.0,New Generation,1977,56 years,382500.0,256 ANG MO KIO AVE 4,560256,1.37061517595951,103.83596769452,2025-06-30
75521,2020-08,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,04 TO 06,91.0,New Generation,1980,59 years 01 month,310000.0,612 ANG MO KIO AVE 4,560612,1.37890791374409,103.838602654716,2025-06-30
75522,2020-08,ANG MO KIO,4 ROOM,114,ANG MO KIO AVE 4,04 TO 06,99.0,New Generation,1978,56 years 06 months,383888.0,114 ANG MO KIO AVE 4,560114,1.37257962452704,103.836220813247,2025-06-30
75523,2020-08,ANG MO KIO,4 ROOM,111,ANG MO KIO AVE 4,07 TO 09,92.0,New Generation,1978,57 years,415000.0,111 ANG MO KIO AVE 4,560111,1.37085148985913,103.837298157413,2025-06-30
75524,2020-08,ANG MO KIO,4 ROOM,537,ANG MO KIO AVE 5,07 TO 09,92.0,New Generation,1980,58 years 07 months,390000.0,537 ANG MO KIO AVE 5,560537,1.37520009617687,103.853059796325,2025-06-30
75525,2020-08,ANG MO KIO,4 ROOM,700B,ANG MO KIO AVE 6,10 TO 12,90.0,Model A,2003,82 years 01 month,613000.0,700B ANG MO KIO AVE 6,562700,1.36941049804616,103.846059822142,2025-06-30
75526,2020-08,ANG MO KIO,4 ROOM,700B,ANG MO KIO AVE 6,13 TO 15,90.0,Model A,2003,82 years 01 month,626000.0,700B ANG MO KIO AVE 6,562700,1.36941049804616,103.846059822142,2025-06-30
75527,2020-08,ANG MO KIO,4 ROOM,513,ANG MO KIO AVE 8,04 TO 06,93.0,New Generation,1984,63 years 01 month,390000.0,513 ANG MO KIO AVE 8,560513,1.37273696913231,103.850194854525,2025-06-30
75528,2020-08,ANG MO KIO,4 ROOM,309A,ANG MO KIO ST 31,01 TO 03,90.0,Model A,2006,84 years 08 months,505000.0,309A ANG MO KIO ST 31,562309,1.36502933267756,103.845300649183,2025-06-30
75529,2020-08,ANG MO KIO,4 ROOM,309A,ANG MO KIO ST 31,13 TO 15,95.0,Model A,2006,84 years 08 months,633000.0,309A ANG MO KIO ST 31,562309,1.36502933267756,103.845300649183,2025-06-30
75530,2020-08,ANG MO KIO,4 ROOM,354,ANG MO KIO ST 32,13 TO 15,90.0,Model A,2001,80 years 02 months,560000.0,354 ANG MO KIO ST 32,560354,1.3638775246776,103.85202861388,2025-06-30
75531,2020-08,ANG MO KIO,4 ROOM,351,ANG MO KIO ST 32,10 TO 12,95.0,Model A,2001,80 years 02 months,623000.0,351 ANG MO KIO ST 32,560351,1.36432366673955,103.850307632579,2025-06-30
75532,2020-08,ANG MO KIO,4 ROOM,596D,ANG MO KIO ST 52,19 TO 21,90.0,Model A,2003,81 years 06 months,675000.0,596D ANG MO KIO ST 52,564596,1.37187135282659,103.851030423419,2025-06-30
75533,2020-08,ANG MO KIO,4 ROOM,596C,ANG MO KIO ST 52,04 TO 06,90.0,Model A,2002,81 years 04 months,590000.0,596C ANG MO KIO ST 52,563596,1.37193571932413,103.85014325987,2025-06-30
75534,2020-08,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,07 TO 09,90.0,DBSS,2011,90 years,725000.0,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936,2025-06-30
75535,2020-08,ANG MO KIO,5 ROOM,221,ANG MO KIO AVE 1,07 TO 09,126.0,Improved,1993,71 years 08 months,598888.0,221 ANG MO KIO AVE 1,560221,1.36637938294119,103.839482297653,2025-06-30
75536,2020-08,ANG MO KIO,5 ROOM,552,ANG MO KIO AVE 10,13 TO 15,119.0,Improved,1980,59 years 02 months,545000.0,552 ANG MO KIO AVE 10,560552,1.37226364000281,103.856828749976,2025-06-30
75537,2020-08,ANG MO KIO,5 ROOM,553,ANG MO KIO AVE 10,07 TO 09,119.0,Improved,1980,59 years,530000.0,553 ANG MO KIO AVE 10,560553,1.37260157854458,103.857234141592,2025-06-30
75538,2020-08,ANG MO KIO,5 ROOM,545,ANG MO KIO AVE 10,01 TO 03,118.0,Improved,1981,59 years 05 months,473000.0,545 ANG MO KIO AVE 10,560545,1.37317921904936,103.856294541429,2025-06-30
75539,2020-08,ANG MO KIO,5 ROOM,311,ANG MO KIO AVE 3,13 TO 15,123.0,Improved,1978,56 years 05 months,605000.0,311 ANG MO KIO AVE 3,560311,1.36663973560866,103.848769708749,2025-06-30
75540,2020-08,ANG MO KIO,5 ROOM,617,ANG MO KIO AVE 4,13 TO 15,133.0,Model A,1996,74 years 10 months,759000.0,617 ANG MO KIO AVE 4,560617,1.37751709681128,103.838053184066,2025-06-30
75541,2020-08,ANG MO KIO,5 ROOM,521,ANG MO KIO AVE 5,19 TO 21,118.0,Improved,1980,59 years,540000.0,521 ANG MO KIO AVE 5,560521,1.37357054041245,103.851551329495,2025-06-30
