_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
169289,2024-05,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,54 years 10 months,350000.0,463 ANG MO KIO AVE 10,560463,1.36694793518613,103.857487648675,2025-06-30
169290,2024-05,ANG MO KIO,3 ROOM,474,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1984,58 years 09 months,380000.0,474 ANG MO KIO AVE 10,560474,1.36275784702216,103.858015323667,2025-06-30
169291,2024-05,ANG MO KIO,3 ROOM,575,ANG MO KIO AVE 10,13 TO 15,67.0,New Generation,1980,54 years 09 months,385000.0,575 ANG MO KIO AVE 10,560575,1.37138855070768,103.855953346739,2025-06-30
169292,2024-05,ANG MO KIO,3 ROOM,550,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1981,55 years 09 months,362888.0,550 ANG MO KIO AVE 10,560550,1.37360769512088,103.85820494173,2025-06-30
169293,2024-05,ANG MO KIO,3 ROOM,405,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,54 years 01 month,350000.0,405 ANG MO KIO AVE 10,560405,1.36157912717139,103.853805386957,2025-06-30
169294,2024-05,ANG MO KIO,3 ROOM,542,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,55 years 09 months,352000.0,542 ANG MO KIO AVE 10,560542,1.37473841331656,103.855876768354,2025-06-30
169295,2024-05,ANG MO KIO,3 ROOM,464,ANG MO KIO AVE 10,01 TO 03,75.0,New Generation,1980,54 years 10 months,408000.0,464 ANG MO KIO AVE 10,560464,1.36672875832929,103.856921360601,2025-06-30
169296,2024-05,ANG MO KIO,3 ROOM,549,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1981,55 years 09 months,385000.0,549 ANG MO KIO AVE 10,560549,1.37316478582721,103.857411830838,2025-06-30
169297,2024-05,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1984,59 years 05 months,360000.0,466 ANG MO KIO AVE 10,560466,1.36581960538764,103.857061606231,2025-06-30
169298,2024-05,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,54 years 10 months,380000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826,2025-06-30
169299,2024-05,ANG MO KIO,3 ROOM,403,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,54 years,356000.0,403 ANG MO KIO AVE 10,560403,1.36126901451361,103.854642365822,2025-06-30
169300,2024-05,ANG MO KIO,3 ROOM,576,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1980,54 years 08 months,440000.0,576 ANG MO KIO AVE 10,560576,1.37140239598539,103.854845849383,2025-06-30
169451,2024-05,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,52 years 01 month,378888.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
169452,2024-05,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1976,51 years,390000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
169453,2024-05,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,53 years 09 months,430000.0,425 ANG MO KIO AVE 3,560425,1.36912241721255,103.851616057064,2025-06-30
169454,2024-05,ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,52 years 10 months,442888.0,313 ANG MO KIO AVE 3,560313,1.36664972640598,103.850133665442,2025-06-30
169455,2024-05,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,52 years 11 months,455000.0,302 ANG MO KIO AVE 3,560302,1.36708983179046,103.845660199054,2025-06-30
169456,2024-05,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1979,53 years 09 months,438888.0,425 ANG MO KIO AVE 3,560425,1.36912241721255,103.851616057064,2025-06-30
169457,2024-05,ANG MO KIO,3 ROOM,585,ANG MO KIO AVE 3,10 TO 12,81.0,New Generation,1979,54 years 02 months,500000.0,585 ANG MO KIO AVE 3,560585,1.37059756050933,103.852367040901,2025-06-30
169458,2024-05,ANG MO KIO,3 ROOM,128,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1978,53 years 05 months,370000.0,128 ANG MO KIO AVE 3,560128,1.37083202800001,103.843546990613,2025-06-30
169459,2024-05,ANG MO KIO,3 ROOM,322,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1977,52 years 02 months,438800.0,322 ANG MO KIO AVE 3,560322,1.36835858820173,103.847745828569,2025-06-30
169460,2024-05,ANG MO KIO,3 ROOM,424,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,53 years 09 months,433888.0,424 ANG MO KIO AVE 3,560424,1.36860660305158,103.850808805402,2025-06-30
169461,2024-05,ANG MO KIO,3 ROOM,235,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1977,52 years 05 months,386000.0,235 ANG MO KIO AVE 3,560235,1.36682360872342,103.83649123351,2025-06-30
169462,2024-05,ANG MO KIO,3 ROOM,348,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,52 years 11 months,450000.0,348 ANG MO KIO AVE 3,560348,1.36619756975262,103.847899914468,2025-06-30
169555,2024-05,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1981,56 years 01 month,382000.0,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774,2025-06-30
169556,2024-05,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,10 TO 12,67.0,New Generation,1978,53 years 05 months,450000.0,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326,2025-06-30
169557,2024-05,ANG MO KIO,3 ROOM,117,ANG MO KIO AVE 4,01 TO 03,89.0,New Generation,1978,53 years 01 month,485000.0,117 ANG MO KIO AVE 4,560117,1.3737170825368,103.835610469339,2025-06-30
169558,2024-05,ANG MO KIO,3 ROOM,170,ANG MO KIO AVE 4,07 TO 09,60.0,Improved,1986,60 years 08 months,368000.0,170 ANG MO KIO AVE 4,560170,1.37400071781295,103.83643153142,2025-06-30
169559,2024-05,ANG MO KIO,3 ROOM,610,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1980,55 years 07 months,385000.0,610 ANG MO KIO AVE 4,560610,1.37939470300077,103.839157232686,2025-06-30
169621,2024-05,ANG MO KIO,3 ROOM,524,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,55 years 04 months,482000.0,524 ANG MO KIO AVE 5,560524,1.3733782941643,103.853042534069,2025-06-30
169622,2024-05,ANG MO KIO,3 ROOM,153,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,55 years 09 months,380000.0,153 ANG MO KIO AVE 5,560153,1.37635745661369,103.842056476563,2025-06-30
169623,2024-05,ANG MO KIO,3 ROOM,643,ANG MO KIO AVE 5,04 TO 06,75.0,New Generation,1980,55 years 07 months,420000.0,643 ANG MO KIO AVE 5,560643,1.3775062692911,103.840557182306,2025-06-30
169624,2024-05,ANG MO KIO,3 ROOM,524,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1980,55 years 04 months,393000.0,524 ANG MO KIO AVE 5,560524,1.3733782941643,103.853042534069,2025-06-30
169625,2024-05,ANG MO KIO,3 ROOM,182,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,56 years,360000.0,182 ANG MO KIO AVE 5,560182,1.37733908523477,103.836472445051,2025-06-30
169626,2024-05,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1980,55 years 04 months,440000.0,523 ANG MO KIO AVE 5,560523,1.3729419359545,103.852866402032,2025-06-30
169627,2024-05,ANG MO KIO,3 ROOM,606,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,55 years 02 months,370000.0,606 ANG MO KIO AVE 5,560606,1.37932777238671,103.83673603156,2025-06-30
169628,2024-05,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,55 years 02 months,388888.0,611 ANG MO KIO AVE 5,560611,1.37829205175133,103.83725190016,2025-06-30
169629,2024-05,ANG MO KIO,3 ROOM,523,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1980,55 years 03 months,375000.0,523 ANG MO KIO AVE 5,560523,1.3729419359545,103.852866402032,2025-06-30
169630,2024-05,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,10 TO 12,75.0,New Generation,1980,55 years 06 months,425000.0,649 ANG MO KIO AVE 5,560649,1.37776263842074,103.843782193293,2025-06-30
169682,2024-05,ANG MO KIO,3 ROOM,713,ANG MO KIO AVE 6,04 TO 06,68.0,New Generation,1980,55 years 03 months,395000.0,713 ANG MO KIO AVE 6,560713,1.37145809347746,103.846516326828,2025-06-30
169700,2024-05,ANG MO KIO,3 ROOM,504,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,55 years 04 months,390000.0,504 ANG MO KIO AVE 8,560504,1.37482589458092,103.848956089557,2025-06-30
169701,2024-05,ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,04 TO 06,67.0,New Generation,1984,59 years 05 months,420000.0,513 ANG MO KIO AVE 8,560513,1.37273696913231,103.850194854525,2025-06-30
169702,2024-05,ANG MO KIO,3 ROOM,512,ANG MO KIO AVE 8,04 TO 06,68.0,New Generation,1980,55 years 04 months,405000.0,512 ANG MO KIO AVE 8,560512,1.3726147414362,103.849155674919,2025-06-30
169734,2024-05,ANG MO KIO,3 ROOM,591A,ANG MO KIO ST 51,25 TO 27,68.0,Model A,2019,93 years 10 months,750000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136,2025-06-30
169735,2024-05,ANG MO KIO,3 ROOM,590B,ANG MO KIO ST 51,01 TO 03,68.0,Model A,2019,93 years 09 months,620000.0,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648,2025-06-30
169755,2024-05,ANG MO KIO,4 ROOM,308A,ANG MO KIO AVE 1,19 TO 21,94.0,Model A,2012,87 years 05 months,915888.0,308A ANG MO KIO AVE 1,561308,1.36548342757106,103.844084739929,2025-06-30
169756,2024-05,ANG MO KIO,4 ROOM,303,ANG MO KIO AVE 1,07 TO 09,97.0,New Generation,1977,51 years 11 months,610888.0,303 ANG MO KIO AVE 1,560303,1.36664920473672,103.84525455598,2025-06-30
169757,2024-05,ANG MO KIO,4 ROOM,207,ANG MO KIO AVE 1,07 TO 09,98.0,New Generation,1976,51 years 03 months,545000.0,207 ANG MO KIO AVE 1,560207,1.36582089504381,103.842847772078,2025-06-30
169791,2024-05,ANG MO KIO,4 ROOM,411,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1979,54 years 04 months,475000.0,411 ANG MO KIO AVE 10,560411,1.36339526691913,103.855273018614,2025-06-30
169792,2024-05,ANG MO KIO,4 ROOM,470,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,54 years 07 months,480000.0,470 ANG MO KIO AVE 10,560470,1.36408620030202,103.856692408941,2025-06-30
169793,2024-05,ANG MO KIO,4 ROOM,558,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,54 years 10 months,502000.0,558 ANG MO KIO AVE 10,560558,1.37123613284274,103.859192016193,2025-06-30
169794,2024-05,ANG MO KIO,4 ROOM,540,ANG MO KIO AVE 10,04 TO 06,93.0,New Generation,1981,55 years 09 months,500000.0,540 ANG MO KIO AVE 10,560540,1.37529376778898,103.855452425625,2025-06-30
169841,2024-05,ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1979,53 years 10 months,545000.0,131 ANG MO KIO AVE 3,560131,1.37101536386003,103.841800323712,2025-06-30
169842,2024-05,ANG MO KIO,4 ROOM,204,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1977,51 years 09 months,488000.0,204 ANG MO KIO AVE 3,560204,1.36736755852819,103.843920935718,2025-06-30
169843,2024-05,ANG MO KIO,4 ROOM,345,ANG MO KIO AVE 3,10 TO 12,98.0,New Generation,1978,53 years,688000.0,345 ANG MO KIO AVE 3,560345,1.36748702509964,103.849651723914,2025-06-30
169844,2024-05,ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,01 TO 03,98.0,New Generation,1979,53 years 09 months,500000.0,131 ANG MO KIO AVE 3,560131,1.37101536386003,103.841800323712,2025-06-30
169845,2024-05,ANG MO KIO,4 ROOM,102,ANG MO KIO AVE 3,10 TO 12,106.0,Model A,1993,67 years 11 months,695588.0,102 ANG MO KIO AVE 3,560102,1.37065009249377,103.839410348811,2025-06-30
169846,2024-05,ANG MO KIO,4 ROOM,234,ANG MO KIO AVE 3,07 TO 09,102.0,Model A,1993,67 years 11 months,615000.0,234 ANG MO KIO AVE 3,560234,1.36718287740141,103.836639986274,2025-06-30
169896,2024-05,ANG MO KIO,4 ROOM,118,ANG MO KIO AVE 4,04 TO 06,99.0,New Generation,1978,53 years 01 month,550000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134,2025-06-30
169897,2024-05,ANG MO KIO,4 ROOM,610,ANG MO KIO AVE 4,07 TO 09,95.0,New Generation,1980,55 years 07 months,535000.0,610 ANG MO KIO AVE 4,560610,1.37939470300077,103.839157232686,2025-06-30
169921,2024-05,ANG MO KIO,4 ROOM,179,ANG MO KIO AVE 5,07 TO 09,92.0,New Generation,1981,56 years,525000.0,179 ANG MO KIO AVE 5,560179,1.37690418077298,103.836218103538,2025-06-30
169922,2024-05,ANG MO KIO,4 ROOM,605,ANG MO KIO AVE 5,01 TO 03,91.0,New Generation,1980,55 years 02 months,472000.0,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764,2025-06-30
169939,2024-05,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,10 TO 12,91.0,New Generation,1980,55 years 03 months,560000.0,634 ANG MO KIO AVE 6,560634,1.38158208102128,103.84327351566,2025-06-30
169940,2024-05,ANG MO KIO,4 ROOM,633,ANG MO KIO AVE 6,01 TO 03,93.0,New Generation,1985,59 years 09 months,568000.0,633 ANG MO KIO AVE 6,560633,1.38120447407275,103.842513754208,2025-06-30
169941,2024-05,ANG MO KIO,4 ROOM,700A,ANG MO KIO AVE 6,07 TO 09,90.0,Model A,2003,78 years 05 months,785000.0,700A ANG MO KIO AVE 6,561700,1.36997128892861,103.846076487359,2025-06-30
169974,2024-05,ANG MO KIO,4 ROOM,260A,ANG MO KIO ST 21,13 TO 15,92.0,Model A,2018,93 years 02 months,930000.0,260A ANG MO KIO ST 21,561260,1.36928934819166,103.834131942869,2025-06-30
169984,2024-05,ANG MO KIO,4 ROOM,315A,ANG MO KIO ST 31,01 TO 03,95.0,Model A,2006,81 years,742000.0,315A ANG MO KIO ST 31,562315,1.36421831526448,103.846861474806,2025-06-30
169994,2024-05,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,16 TO 18,90.0,Model A,2001,76 years 07 months,765000.0,352 ANG MO KIO ST 32,560352,1.36442474404862,103.850864037677,2025-06-30
169995,2024-05,ANG MO KIO,4 ROOM,353,ANG MO KIO ST 32,28 TO 30,90.0,Model A,2001,76 years 05 months,720000.0,353 ANG MO KIO ST 32,560353,1.36406807879641,103.851612284582,2025-06-30
169996,2024-05,ANG MO KIO,4 ROOM,350,ANG MO KIO ST 32,13 TO 15,95.0,Model A,2001,76 years 08 months,680000.0,350 ANG MO KIO ST 32,560350,1.36371311763063,103.850044231877,2025-06-30
170009,2024-05,ANG MO KIO,4 ROOM,455C,ANG MO KIO ST 44,16 TO 18,93.0,Model A,2018,92 years 11 months,933000.0,455C ANG MO KIO ST 44,563455,1.36856484754808,103.857943144204,2025-06-30
170019,2024-05,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,31 TO 33,93.0,Model A,2019,93 years 10 months,1029991.0,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648,2025-06-30
170020,2024-05,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,01 TO 03,93.0,Model A,2019,93 years 10 months,884000.0,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442,2025-06-30
170021,2024-05,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,16 TO 18,93.0,Model A,2019,93 years 10 months,975000.0,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442,2025-06-30
170043,2024-05,ANG MO KIO,4 ROOM,596D,ANG MO KIO ST 52,13 TO 15,85.0,Model A,2003,77 years 09 months,760000.0,596D ANG MO KIO ST 52,564596,1.37187135282659,103.851030423419,2025-06-30
170055,2024-05,ANG MO KIO,5 ROOM,305,ANG MO KIO AVE 1,07 TO 09,123.0,Standard,1977,52 years 03 months,720000.0,305 ANG MO KIO AVE 1,560305,1.36608459098943,103.846013895433,2025-06-30
170076,2024-05,ANG MO KIO,5 ROOM,459,ANG MO KIO AVE 10,19 TO 21,120.0,Improved,1980,54 years 09 months,730000.0,459 ANG MO KIO AVE 10,560459,1.36701964480661,103.859377190201,2025-06-30
170077,2024-05,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,07 TO 09,119.0,Improved,1979,53 years 09 months,655000.0,439 ANG MO KIO AVE 10,560439,1.36629197864802,103.85349630883,2025-06-30
170102,2024-05,ANG MO KIO,5 ROOM,132,ANG MO KIO AVE 3,07 TO 09,123.0,Standard,1979,53 years 09 months,780000.0,132 ANG MO KIO AVE 3,560132,1.37144743640862,103.841783557978,2025-06-30
170111,2024-05,ANG MO KIO,5 ROOM,618,ANG MO KIO AVE 4,01 TO 03,133.0,Model A,1996,71 years 02 months,700000.0,618 ANG MO KIO AVE 4,560618,1.37795244011691,103.83844686462,2025-06-30
170127,2024-05,ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,04 TO 06,121.0,Improved,1980,55 years 07 months,700000.0,648 ANG MO KIO AVE 5,560648,1.37823859353841,103.843719728887,2025-06-30
170128,2024-05,ANG MO KIO,5 ROOM,521,ANG MO KIO AVE 5,16 TO 18,118.0,Improved,1980,55 years 04 months,770000.0,521 ANG MO KIO AVE 5,560521,1.37357054041245,103.851551329495,2025-06-30
170129,2024-05,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,10 TO 12,121.0,Improved,1981,55 years 09 months,683000.0,501 ANG MO KIO AVE 5,560501,1.37598486077444,103.848860479053,2025-06-30
170146,2024-05,ANG MO KIO,5 ROOM,620,ANG MO KIO AVE 9,01 TO 03,121.0,Improved,1980,55 years 06 months,669000.0,620 ANG MO KIO AVE 9,560620,1.38244082944044,103.839546376827,2025-06-30
170158,2024-05,ANG MO KIO,5 ROOM,315A,ANG MO KIO ST 31,22 TO 24,110.0,Improved,2006,80 years 11 months,905000.0,315A ANG MO KIO ST 31,562315,1.36421831526448,103.846861474806,2025-06-30
170209,2024-05,ANG MO KIO,EXECUTIVE,104A,ANG MO KIO ST 11,04 TO 06,144.0,Apartment,1996,71 years 01 month,1094888.0,104A ANG MO KIO ST 11,560104,1.37182700854497,103.838803655863,2025-06-30
170215,2024-05,BEDOK,2 ROOM,114,BEDOK NTH ST 2,04 TO 06,44.0,Improved,1978,53 years 02 months,272000.0,114 BEDOK NTH ST 2,460114,1.33050521254379,103.93581688525,2025-06-30
170216,2024-05,BEDOK,2 ROOM,534,BEDOK NTH ST 3,01 TO 03,45.0,Improved,1986,60 years 10 months,315000.0,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346,2025-06-30
170227,2024-05,BEDOK,3 ROOM,219D,BEDOK CTRL,13 TO 15,69.0,Model A,2010,85 years 01 month,605000.0,219D BEDOK CTRL,464219,1.32486246741407,103.933792052544,2025-06-30
170247,2024-05,BEDOK,3 ROOM,521,BEDOK NTH AVE 1,10 TO 12,67.0,New Generation,1979,54 years 03 months,405000.0,521 BEDOK NTH AVE 1,460521,1.33025307073546,103.927058345096,2025-06-30
170270,2024-05,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1979,54 years 01 month,399888.0,412 BEDOK NTH AVE 2,460412,1.32929126082802,103.931090689284,2025-06-30
170290,2024-05,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,01 TO 03,82.0,New Generation,1977,52 years 04 months,395000.0,102 BEDOK NTH AVE 4,460102,1.33390654765002,103.937458398204,2025-06-30
170316,2024-05,BEDOK,3 ROOM,107,BEDOK NTH RD,07 TO 09,67.0,New Generation,1977,52 years 03 months,398000.0,107 BEDOK NTH RD,460107,1.33231740745783,103.936301267285,2025-06-30
170317,2024-05,BEDOK,3 ROOM,425,BEDOK NTH RD,10 TO 12,67.0,New Generation,1979,53 years 09 months,433000.0,425 BEDOK NTH RD,460425,1.32936960154503,103.929067536324,2025-06-30
170318,2024-05,BEDOK,3 ROOM,110,BEDOK NTH RD,04 TO 06,82.0,New Generation,1977,52 years 03 months,418000.0,110 BEDOK NTH RD,460110,1.33247206352435,103.934860475522,2025-06-30
170319,2024-05,BEDOK,3 ROOM,117,BEDOK NTH RD,13 TO 15,88.0,New Generation,1978,53 years 01 month,448000.0,117 BEDOK NTH RD,460117,1.33065454769523,103.938496275607,2025-06-30
170320,2024-05,BEDOK,3 ROOM,108,BEDOK NTH RD,01 TO 03,67.0,New Generation,1977,52 years 03 months,361000.0,108 BEDOK NTH RD,460108,1.33274009226511,103.936223519694,2025-06-30
170321,2024-05,BEDOK,3 ROOM,76,BEDOK NTH RD,04 TO 06,59.0,Improved,1978,52 years 09 months,328000.0,76 BEDOK NTH RD,460076,1.3282966654865,103.942067527916,2025-06-30
170361,2024-05,BEDOK,3 ROOM,419,BEDOK NTH ST 1,10 TO 12,68.0,New Generation,1979,53 years 10 months,441000.0,419 BEDOK NTH ST 1,460419,1.32696621417456,103.928135771625,2025-06-30
170362,2024-05,BEDOK,3 ROOM,419,BEDOK NTH ST 1,07 TO 09,68.0,New Generation,1979,53 years 09 months,488000.0,419 BEDOK NTH ST 1,460419,1.32696621417456,103.928135771625,2025-06-30
170363,2024-05,BEDOK,3 ROOM,420,BEDOK NTH ST 1,07 TO 09,82.0,New Generation,1979,53 years 09 months,465000.0,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405,2025-06-30
170385,2024-05,BEDOK,3 ROOM,126,BEDOK NTH ST 2,04 TO 06,67.0,New Generation,1978,53 years 01 month,365000.0,126 BEDOK NTH ST 2,460126,1.3281683000397,103.938917890645,2025-06-30
170386,2024-05,BEDOK,3 ROOM,122,BEDOK NTH ST 2,07 TO 09,67.0,New Generation,1978,52 years 11 months,406000.0,122 BEDOK NTH ST 2,460122,1.32861719819893,103.937787149387,2025-06-30
170433,2024-05,BEDOK,3 ROOM,537,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,54 years 10 months,373000.0,537 BEDOK NTH ST 3,460537,1.33177300757048,103.924236461237,2025-06-30
170434,2024-05,BEDOK,3 ROOM,531,BEDOK NTH ST 3,01 TO 03,68.0,New Generation,1979,54 years 04 months,350000.0,531 BEDOK NTH ST 3,460531,1.33312991885913,103.926153139784,2025-06-30
170435,2024-05,BEDOK,3 ROOM,532,BEDOK NTH ST 3,13 TO 15,68.0,New Generation,1980,54 years 09 months,375000.0,532 BEDOK NTH ST 3,460532,1.33419173917878,103.925386600613,2025-06-30
170436,2024-05,BEDOK,3 ROOM,539,BEDOK NTH ST 3,01 TO 03,68.0,New Generation,1980,54 years 10 months,368000.0,539 BEDOK NTH ST 3,460539,1.33131386579703,103.925307290709,2025-06-30
170437,2024-05,BEDOK,3 ROOM,503,BEDOK NTH ST 3,04 TO 06,70.0,Improved,1978,53 years,340000.0,503 BEDOK NTH ST 3,460503,1.33148387479968,103.932465913287,2025-06-30
170438,2024-05,BEDOK,3 ROOM,525,BEDOK NTH ST 3,01 TO 03,67.0,New Generation,1979,54 years 03 months,360000.0,525 BEDOK NTH ST 3,460525,1.33460113941761,103.929445271638,2025-06-30
170439,2024-05,BEDOK,3 ROOM,504,BEDOK NTH ST 3,13 TO 15,59.0,Improved,1978,53 years,335000.0,504 BEDOK NTH ST 3,460504,1.33188000305479,103.932389359044,2025-06-30
170440,2024-05,BEDOK,3 ROOM,502,BEDOK NTH ST 3,04 TO 06,59.0,Improved,1978,53 years,330000.0,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846,2025-06-30
170441,2024-05,BEDOK,3 ROOM,554,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,55 years 02 months,375000.0,554 BEDOK NTH ST 3,460554,1.33262715051315,103.928172121608,2025-06-30
