_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
52473,2019-07,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,58 years 03 months,276000.0,119 ANG MO KIO AVE 3,560119,1.36956344301912,103.844698910817,2025-06-30
52474,2019-07,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,58 years 04 months,280000.0,119 ANG MO KIO AVE 3,560119,1.36956344301912,103.844698910817,2025-06-30
52475,2019-07,ANG MO KIO,3 ROOM,202,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,56 years 09 months,280000.0,202 ANG MO KIO AVE 3,560202,1.36844644010937,103.844516260527,2025-06-30
52476,2019-07,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,07 TO 09,74.0,New Generation,1978,57 years 10 months,285000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134,2025-06-30
52477,2019-07,ANG MO KIO,3 ROOM,331,ANG MO KIO AVE 1,07 TO 09,68.0,New Generation,1981,60 years 06 months,290000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513,2025-06-30
52478,2019-07,ANG MO KIO,3 ROOM,456,ANG MO KIO AVE 10,04 TO 06,75.0,New Generation,1980,59 years 06 months,290000.0,456 ANG MO KIO AVE 10,560456,1.36716071992678,103.858658520644,2025-06-30
52479,2019-07,ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,57 years 06 months,290000.0,313 ANG MO KIO AVE 3,560313,1.36664972640598,103.850133665442,2025-06-30
52480,2019-07,ANG MO KIO,3 ROOM,329,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,57 years 06 months,290000.0,329 ANG MO KIO AVE 3,560329,1.36659908629034,103.846874419073,2025-06-30
52481,2019-07,ANG MO KIO,3 ROOM,302,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,57 years 08 months,295000.0,302 ANG MO KIO AVE 3,560302,1.36708983179046,103.845660199054,2025-06-30
52482,2019-07,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1979,58 years 06 months,299000.0,129 ANG MO KIO AVE 3,560129,1.36989498895756,103.842059049722,2025-06-30
52483,2019-07,ANG MO KIO,3 ROOM,122,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1978,58 years 04 months,300000.0,122 ANG MO KIO AVE 3,560122,1.37018860668947,103.843413231524,2025-06-30
52484,2019-07,ANG MO KIO,3 ROOM,107,ANG MO KIO AVE 4,04 TO 06,74.0,New Generation,1978,57 years 10 months,305000.0,107 ANG MO KIO AVE 4,560107,1.37138400081003,103.837381409794,2025-06-30
52485,2019-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,83.0,New Generation,1979,59 years 01 month,310000.0,446 ANG MO KIO AVE 10,560446,1.36776095130953,103.855357145908,2025-06-30
52486,2019-07,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,04 TO 06,75.0,New Generation,1980,60 years 04 months,310000.0,649 ANG MO KIO AVE 5,560649,1.37776263842074,103.843782193293,2025-06-30
52487,2019-07,ANG MO KIO,3 ROOM,450,ANG MO KIO AVE 10,04 TO 06,83.0,New Generation,1979,59 years 06 months,310000.0,450 ANG MO KIO AVE 10,560450,1.36848406233048,103.855468149019,2025-06-30
52488,2019-07,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,01 TO 03,82.0,New Generation,1980,59 years 11 months,313000.0,602 ANG MO KIO AVE 5,560602,1.38070883044887,103.835368226602,2025-06-30
52489,2019-07,ANG MO KIO,3 ROOM,103,ANG MO KIO AVE 3,04 TO 06,89.0,New Generation,1978,57 years 07 months,315000.0,103 ANG MO KIO AVE 3,560103,1.37101657804604,103.839304839187,2025-06-30
52490,2019-07,ANG MO KIO,3 ROOM,646,ANG MO KIO AVE 6,10 TO 12,75.0,New Generation,1980,60 years 04 months,315000.0,646 ANG MO KIO AVE 6,560646,1.37939517687868,103.843763599411,2025-06-30
52491,2019-07,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,59 years 07 months,318000.0,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104,2025-06-30
52492,2019-07,ANG MO KIO,3 ROOM,559,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,59 years 06 months,320000.0,559 ANG MO KIO AVE 10,560559,1.37099810674697,103.857856391877,2025-06-30
52493,2019-07,ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,57 years 10 months,338000.0,345 ANG MO KIO AVE 3,560345,1.36748702509964,103.849651723914,2025-06-30
52494,2019-07,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,07 TO 09,88.0,New Generation,1978,58 years 02 months,340000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518,2025-06-30
52495,2019-07,ANG MO KIO,3 ROOM,130,ANG MO KIO AVE 3,10 TO 12,88.0,New Generation,1979,58 years 06 months,348888.0,130 ANG MO KIO AVE 3,560130,1.37039791675237,103.841878840032,2025-06-30
52496,2019-07,ANG MO KIO,3 ROOM,507,ANG MO KIO AVE 8,07 TO 09,81.0,New Generation,1980,60 years,353000.0,507 ANG MO KIO AVE 8,560507,1.37443139933504,103.850157484705,2025-06-30
52497,2019-07,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,04 TO 06,88.0,New Generation,1978,57 years 08 months,353000.0,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276,2025-06-30
52498,2019-07,ANG MO KIO,3 ROOM,343,ANG MO KIO AVE 3,01 TO 03,88.0,New Generation,1978,57 years 09 months,360000.0,343 ANG MO KIO AVE 3,560343,1.36837474759489,103.849151113749,2025-06-30
52499,2019-07,ANG MO KIO,4 ROOM,472,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1979,59 years 03 months,305000.0,472 ANG MO KIO AVE 10,560472,1.36314392666998,103.858118593427,2025-06-30
52500,2019-07,ANG MO KIO,4 ROOM,105,ANG MO KIO AVE 4,01 TO 03,92.0,New Generation,1978,57 years 09 months,315000.0,105 ANG MO KIO AVE 4,560105,1.37231328287072,103.837601112788,2025-06-30
52501,2019-07,ANG MO KIO,4 ROOM,122,ANG MO KIO AVE 3,01 TO 03,92.0,New Generation,1978,58 years 03 months,330000.0,122 ANG MO KIO AVE 3,560122,1.37018860668947,103.843413231524,2025-06-30
52502,2019-07,ANG MO KIO,4 ROOM,153,ANG MO KIO AVE 5,01 TO 03,93.0,New Generation,1981,60 years 06 months,330000.0,153 ANG MO KIO AVE 5,560153,1.37635745661369,103.842056476563,2025-06-30
52503,2019-07,ANG MO KIO,4 ROOM,462,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1980,59 years 08 months,342000.0,462 ANG MO KIO AVE 10,560462,1.36695558620194,103.858031320467,2025-06-30
52504,2019-07,ANG MO KIO,4 ROOM,475,ANG MO KIO AVE 10,01 TO 03,91.0,New Generation,1979,59 years,360000.0,475 ANG MO KIO AVE 10,560475,1.36266297827625,103.85651592319,2025-06-30
52505,2019-07,ANG MO KIO,4 ROOM,563,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1980,59 years 06 months,360000.0,563 ANG MO KIO AVE 3,560563,1.36987214145166,103.858003534994,2025-06-30
52506,2019-07,ANG MO KIO,4 ROOM,231,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1977,57 years 02 months,368000.0,231 ANG MO KIO AVE 3,560231,1.36856103572357,103.837525234344,2025-06-30
52507,2019-07,ANG MO KIO,4 ROOM,411,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,59 years 01 month,370000.0,411 ANG MO KIO AVE 10,560411,1.36339526691913,103.855273018614,2025-06-30
52508,2019-07,ANG MO KIO,4 ROOM,563,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1980,59 years 06 months,380000.0,563 ANG MO KIO AVE 3,560563,1.36987214145166,103.858003534994,2025-06-30
52509,2019-07,ANG MO KIO,4 ROOM,229,ANG MO KIO AVE 3,10 TO 12,91.0,New Generation,1978,57 years 06 months,382000.0,229 ANG MO KIO AVE 3,560229,1.36907645907976,103.838228660084,2025-06-30
52510,2019-07,ANG MO KIO,4 ROOM,562,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1980,59 years 06 months,385888.0,562 ANG MO KIO AVE 3,560562,1.37018144221919,103.85901883576,2025-06-30
52511,2019-07,ANG MO KIO,4 ROOM,444,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,59 years 01 month,388000.0,444 ANG MO KIO AVE 10,560444,1.36660045321147,103.855578790668,2025-06-30
52512,2019-07,ANG MO KIO,4 ROOM,205,ANG MO KIO AVE 1,10 TO 12,98.0,New Generation,1977,56 years 06 months,405000.0,205 ANG MO KIO AVE 1,560205,1.36694084363535,103.843582435016,2025-06-30
52513,2019-07,ANG MO KIO,4 ROOM,621,ANG MO KIO AVE 9,07 TO 09,92.0,New Generation,1980,60 years 02 months,418000.0,621 ANG MO KIO AVE 9,560621,1.3830287591126,103.840669099959,2025-06-30
52514,2019-07,ANG MO KIO,4 ROOM,118,ANG MO KIO AVE 4,10 TO 12,99.0,New Generation,1978,57 years 11 months,425000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134,2025-06-30
52515,2019-07,ANG MO KIO,4 ROOM,121,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1978,58 years 03 months,428000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
52516,2019-07,ANG MO KIO,4 ROOM,429,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1978,58 years 03 months,438888.0,429 ANG MO KIO AVE 3,560429,1.36908945810878,103.853421470221,2025-06-30
52517,2019-07,ANG MO KIO,4 ROOM,171,ANG MO KIO AVE 4,10 TO 12,98.0,New Generation,1982,61 years 06 months,445000.0,171 ANG MO KIO AVE 4,560171,1.37473291237038,103.835682669212,2025-06-30
52518,2019-07,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,07 TO 09,91.0,New Generation,1980,60 years 07 months,450800.0,634 ANG MO KIO AVE 6,560634,1.38158208102128,103.84327351566,2025-06-30
52519,2019-07,ANG MO KIO,4 ROOM,328,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1978,58 years 02 months,516000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518,2025-06-30
52520,2019-07,ANG MO KIO,4 ROOM,308A,ANG MO KIO AVE 1,16 TO 18,94.0,Model A,2012,92 years 02 months,560000.0,308A ANG MO KIO AVE 1,561308,1.36548342757106,103.844084739929,2025-06-30
52521,2019-07,ANG MO KIO,4 ROOM,354,ANG MO KIO ST 32,25 TO 27,90.0,Model A,2001,81 years 02 months,590000.0,354 ANG MO KIO ST 32,560354,1.3638775246776,103.85202861388,2025-06-30
52522,2019-07,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,10 TO 12,119.0,Improved,1979,58 years 07 months,510000.0,439 ANG MO KIO AVE 10,560439,1.36629197864802,103.85349630883,2025-06-30
52523,2019-07,ANG MO KIO,5 ROOM,305,ANG MO KIO AVE 1,04 TO 06,123.0,Standard,1977,57 years,525000.0,305 ANG MO KIO AVE 1,560305,1.36608459098943,103.846013895433,2025-06-30
52524,2019-07,ANG MO KIO,5 ROOM,402,ANG MO KIO AVE 10,16 TO 18,119.0,Improved,1979,58 years 11 months,530000.0,402 ANG MO KIO AVE 10,560402,1.36147707782617,103.855300420198,2025-06-30
52525,2019-07,ANG MO KIO,5 ROOM,402,ANG MO KIO AVE 10,13 TO 15,119.0,Improved,1979,58 years 10 months,540000.0,402 ANG MO KIO AVE 10,560402,1.36147707782617,103.855300420198,2025-06-30
52526,2019-07,ANG MO KIO,5 ROOM,401,ANG MO KIO AVE 10,22 TO 24,119.0,Improved,1979,58 years 10 months,570000.0,401 ANG MO KIO AVE 10,560401,1.36101765642805,103.855387562453,2025-06-30
52527,2019-07,ANG MO KIO,5 ROOM,431,ANG MO KIO AVE 10,19 TO 21,119.0,Improved,1979,58 years 06 months,580000.0,431 ANG MO KIO AVE 10,560431,1.36822021035822,103.852978892068,2025-06-30
52528,2019-07,ANG MO KIO,5 ROOM,430,ANG MO KIO AVE 3,19 TO 21,119.0,Improved,1979,58 years 06 months,595000.0,430 ANG MO KIO AVE 3,560430,1.36899287777802,103.85276134968,2025-06-30
52529,2019-07,ANG MO KIO,5 ROOM,317,ANG MO KIO ST 31,01 TO 03,138.0,Model A,1994,74 years 05 months,675000.0,317 ANG MO KIO ST 31,560317,1.36562478329901,103.847011474539,2025-06-30
52530,2019-07,ANG MO KIO,5 ROOM,351,ANG MO KIO ST 32,19 TO 21,110.0,Improved,2001,81 years 02 months,735000.0,351 ANG MO KIO ST 32,560351,1.36432366673955,103.850307632579,2025-06-30
52531,2019-07,ANG MO KIO,5 ROOM,315B,ANG MO KIO ST 31,22 TO 24,110.0,Improved,2006,85 years 06 months,765000.0,315B ANG MO KIO ST 31,563315,1.36402757273373,103.847478724527,2025-06-30
52532,2019-07,ANG MO KIO,5 ROOM,700C,ANG MO KIO AVE 6,16 TO 18,111.0,Improved,2003,82 years 11 months,825000.0,700C ANG MO KIO AVE 6,563700,1.36944159368432,103.84648823913,2025-06-30
52533,2019-07,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,19 TO 21,117.0,DBSS,2011,90 years 11 months,860000.0,588D ANG MO KIO ST 52,564588,1.37175400663025,103.8538833087,2025-06-30
52534,2019-07,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,25 TO 27,117.0,DBSS,2011,90 years 11 months,935000.0,588D ANG MO KIO ST 52,564588,1.37175400663025,103.8538833087,2025-06-30
52535,2019-07,BEDOK,2 ROOM,534,BEDOK NTH ST 3,07 TO 09,45.0,Improved,1986,65 years 08 months,215000.0,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346,2025-06-30
52536,2019-07,BEDOK,2 ROOM,38,BEDOK STH RD,07 TO 09,44.0,Improved,1978,58 years 02 months,225000.0,38 BEDOK STH RD,460038,1.32082560856834,103.938994585574,2025-06-30
52537,2019-07,BEDOK,3 ROOM,502,BEDOK NTH ST 3,01 TO 03,59.0,Improved,1978,57 years 09 months,222888.0,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846,2025-06-30
52538,2019-07,BEDOK,3 ROOM,100,BEDOK NTH AVE 4,01 TO 03,67.0,New Generation,1978,58 years 04 months,240000.0,100 BEDOK NTH AVE 4,460100,1.33413899974038,103.938389713003,2025-06-30
52539,2019-07,BEDOK,3 ROOM,535,BEDOK NTH ST 3,10 TO 12,60.0,Improved,1986,65 years 06 months,240000.0,535 BEDOK NTH ST 3,460535,1.33270278688381,103.923456730636,2025-06-30
52540,2019-07,BEDOK,3 ROOM,519,BEDOK NTH AVE 1,01 TO 03,67.0,New Generation,1979,59 years 08 months,250000.0,519 BEDOK NTH AVE 1,460519,1.33087614142097,103.928059854349,2025-06-30
52541,2019-07,BEDOK,3 ROOM,509,BEDOK NTH ST 3,01 TO 03,67.0,New Generation,1979,59 years 02 months,250000.0,509 BEDOK NTH ST 3,460509,1.33317541870197,103.931265025162,2025-06-30
52542,2019-07,BEDOK,3 ROOM,529,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1979,59 years 01 month,250000.0,529 BEDOK NTH ST 3,460529,1.33426946144275,103.926542284602,2025-06-30
52543,2019-07,BEDOK,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,53 years 06 months,252000.0,36 CHAI CHEE AVE,461036,1.32534102499628,103.92543538387,2025-06-30
52544,2019-07,BEDOK,3 ROOM,526,BEDOK NTH ST 3,10 TO 12,67.0,New Generation,1979,59 years 05 months,260000.0,526 BEDOK NTH ST 3,460526,1.33421551878132,103.92912981542,2025-06-30
52545,2019-07,BEDOK,3 ROOM,545,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,59 years 10 months,260000.0,545 BEDOK NTH ST 3,460545,1.3300514240201,103.924118031423,2025-06-30
52546,2019-07,BEDOK,3 ROOM,105,BEDOK RESERVOIR RD,07 TO 09,67.0,New Generation,1985,65 years 01 month,260000.0,105 BEDOK RESERVOIR RD,470105,1.32914437941094,103.909112780576,2025-06-30
52547,2019-07,BEDOK,3 ROOM,18,BEDOK STH RD,07 TO 09,65.0,Improved,1976,55 years 06 months,262000.0,18 BEDOK STH RD,460018,1.32062504871279,103.934734222428,2025-06-30
52548,2019-07,BEDOK,3 ROOM,86,BEDOK NTH ST 4,01 TO 03,67.0,New Generation,1978,57 years 09 months,265000.0,86 BEDOK NTH ST 4,460086,1.33254084365722,103.93898934581,2025-06-30
52549,2019-07,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,01 TO 03,68.0,New Generation,1982,61 years 10 months,265000.0,616 BEDOK RESERVOIR RD,470616,1.33190396095581,103.915137759126,2025-06-30
52550,2019-07,BEDOK,3 ROOM,18,BEDOK STH RD,07 TO 09,65.0,Improved,1976,55 years 06 months,265000.0,18 BEDOK STH RD,460018,1.32062504871279,103.934734222428,2025-06-30
52551,2019-07,BEDOK,3 ROOM,533,BEDOK NTH ST 3,13 TO 15,68.0,New Generation,1980,59 years 06 months,268000.0,533 BEDOK NTH ST 3,460533,1.33358016248275,103.92421866691,2025-06-30
52552,2019-07,BEDOK,3 ROOM,109,BEDOK NTH RD,04 TO 06,67.0,New Generation,1977,57 years,270000.0,109 BEDOK NTH RD,460109,1.33205316021213,103.93493510232,2025-06-30
52553,2019-07,BEDOK,3 ROOM,124,BEDOK NTH RD,01 TO 03,67.0,New Generation,1978,57 years 10 months,270000.0,124 BEDOK NTH RD,460124,1.32925881944574,103.939046430321,2025-06-30
52554,2019-07,BEDOK,3 ROOM,55,CHAI CHEE DR,01 TO 03,74.0,Model A,1984,63 years 09 months,270000.0,55 CHAI CHEE DR,460055,1.32684846948333,103.919015573079,2025-06-30
52555,2019-07,BEDOK,3 ROOM,18,BEDOK STH RD,04 TO 06,65.0,Improved,1976,55 years 07 months,273000.0,18 BEDOK STH RD,460018,1.32062504871279,103.934734222428,2025-06-30
52556,2019-07,BEDOK,3 ROOM,533,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,59 years 07 months,275000.0,533 BEDOK NTH ST 3,460533,1.33358016248275,103.92421866691,2025-06-30
52557,2019-07,BEDOK,3 ROOM,126,BEDOK NTH ST 2,07 TO 09,67.0,New Generation,1978,57 years 10 months,275000.0,126 BEDOK NTH ST 2,460126,1.3281683000397,103.938917890645,2025-06-30
52558,2019-07,BEDOK,3 ROOM,135,BEDOK NTH ST 2,01 TO 03,67.0,New Generation,1978,57 years 10 months,275000.0,135 BEDOK NTH ST 2,460135,1.32873535148094,103.936506738278,2025-06-30
52559,2019-07,BEDOK,3 ROOM,107,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1985,65 years 01 month,275000.0,107 BEDOK RESERVOIR RD,470107,1.32987028916159,103.909220387915,2025-06-30
52560,2019-07,BEDOK,3 ROOM,54,CHAI CHEE ST,07 TO 09,68.0,New Generation,1981,60 years 10 months,278000.0,54 CHAI CHEE ST,460054,1.32947840879761,103.921105111921,2025-06-30
52561,2019-07,BEDOK,3 ROOM,117,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1985,65 years,280000.0,117 BEDOK RESERVOIR RD,470117,1.3314132488271,103.908688936549,2025-06-30
52562,2019-07,BEDOK,3 ROOM,116,BEDOK NTH RD,04 TO 06,73.0,New Generation,1978,57 years 10 months,280000.0,116 BEDOK NTH RD,460116,1.33100823526591,103.938066838998,2025-06-30
52563,2019-07,BEDOK,3 ROOM,530,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1979,59 years 01 month,280000.0,530 BEDOK NTH ST 3,460530,1.33371332018833,103.927020293564,2025-06-30
52564,2019-07,BEDOK,3 ROOM,127,BEDOK NTH ST 2,07 TO 09,67.0,New Generation,1978,57 years 10 months,281000.0,127 BEDOK NTH ST 2,460127,1.32797407432231,103.937944117759,2025-06-30
52565,2019-07,BEDOK,3 ROOM,135,BEDOK NTH ST 2,01 TO 03,67.0,New Generation,1978,57 years 10 months,282000.0,135 BEDOK NTH ST 2,460135,1.32873535148094,103.936506738278,2025-06-30
52566,2019-07,BEDOK,3 ROOM,542,BEDOK NTH ST 3,04 TO 06,67.0,New Generation,1985,65 years 02 months,285000.0,542 BEDOK NTH ST 3,460542,1.33066590908483,103.922843972485,2025-06-30
52567,2019-07,BEDOK,3 ROOM,520,BEDOK NTH AVE 1,10 TO 12,67.0,New Generation,1979,59 years 01 month,285000.0,520 BEDOK NTH AVE 1,460520,1.33046461779259,103.92813426172,2025-06-30
52568,2019-07,BEDOK,3 ROOM,530,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1979,59 years 01 month,285000.0,530 BEDOK NTH ST 3,460530,1.33371332018833,103.927020293564,2025-06-30
52569,2019-07,BEDOK,3 ROOM,420,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,58 years 06 months,288000.0,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405,2025-06-30
52570,2019-07,BEDOK,3 ROOM,614,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1981,61 years 01 month,288000.0,614 BEDOK RESERVOIR RD,470614,1.332409040218,103.916788909074,2025-06-30
