_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
64270,2020-01,ANG MO KIO,3 ROOM,435,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1979,58 years,288000.0,435 ANG MO KIO AVE 10,560435,1.36766116325929,103.854307499675,2025-06-30
64271,2020-01,ANG MO KIO,3 ROOM,442,ANG MO KIO AVE 10,01 TO 03,67.0,New Generation,1979,58 years 07 months,235000.0,442 ANG MO KIO AVE 10,560442,1.36565326940253,103.855232195496,2025-06-30
64272,2020-01,ANG MO KIO,3 ROOM,466,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1984,63 years 08 months,268000.0,466 ANG MO KIO AVE 10,560466,1.36581960538764,103.857061606231,2025-06-30
64273,2020-01,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,58 years 05 months,240000.0,570 ANG MO KIO AVE 3,560570,1.3697435855576,103.856023138277,2025-06-30
64274,2020-01,ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,04 TO 06,88.0,New Generation,1978,57 years 04 months,320000.0,345 ANG MO KIO AVE 3,560345,1.36748702509964,103.849651723914,2025-06-30
64275,2020-01,ANG MO KIO,3 ROOM,213,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1976,55 years 03 months,250000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2025-06-30
64276,2020-01,ANG MO KIO,3 ROOM,126,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1978,57 years 09 months,250000.0,126 ANG MO KIO AVE 3,560126,1.37164990020956,103.843644176374,2025-06-30
64277,2020-01,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1979,58 years 05 months,265000.0,587 ANG MO KIO AVE 3,560587,1.37018880409798,103.852429487897,2025-06-30
64278,2020-01,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1978,57 years 09 months,300000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
64279,2020-01,ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,57 years 03 months,320000.0,345 ANG MO KIO AVE 3,560345,1.36748702509964,103.849651723914,2025-06-30
64280,2020-01,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1977,56 years 03 months,255000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603,2025-06-30
64281,2020-01,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,04 TO 06,88.0,New Generation,1978,57 years 02 months,355000.0,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276,2025-06-30
64282,2020-01,ANG MO KIO,3 ROOM,120,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,57 years 09 months,270000.0,120 ANG MO KIO AVE 3,560120,1.37004739686133,103.844594754874,2025-06-30
64283,2020-01,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,57 years 09 months,283000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
64284,2020-01,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1978,57 years 09 months,245000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311,2025-06-30
64285,2020-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,01 TO 03,73.0,New Generation,1977,56 years 07 months,255000.0,256 ANG MO KIO AVE 4,560256,1.37061517595951,103.83596769452,2025-06-30
64286,2020-01,ANG MO KIO,3 ROOM,644,ANG MO KIO AVE 4,07 TO 09,75.0,New Generation,1980,59 years 10 months,308000.0,644 ANG MO KIO AVE 4,560644,1.37914986228487,103.84093819913,2025-06-30
64287,2020-01,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,04 TO 06,82.0,New Generation,1981,60 years 04 months,302500.0,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014,2025-06-30
64288,2020-01,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,07 TO 09,67.0,New Generation,1979,58 years,293000.0,424 BEDOK NTH AVE 1,460424,1.32842001017396,103.927482674529,2025-06-30
64289,2020-01,ANG MO KIO,3 ROOM,629,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1981,60 years 09 months,250000.0,629 ANG MO KIO AVE 4,560629,1.380104749906,103.840408652998,2025-06-30
64290,2020-01,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,04 TO 06,82.0,New Generation,1981,60 years 04 months,362000.0,155 ANG MO KIO AVE 4,560155,1.37587723828643,103.840067482919,2025-06-30
64291,2020-01,ANG MO KIO,3 ROOM,502,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1981,60 years 01 month,340000.0,502 ANG MO KIO AVE 5,560502,1.37572474765516,103.849934305516,2025-06-30
64292,2020-01,ANG MO KIO,3 ROOM,154,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,60 years 01 month,278000.0,154 ANG MO KIO AVE 5,560154,1.37626067387977,103.841230957516,2025-06-30
64293,2020-01,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,59 years 06 months,280000.0,601 ANG MO KIO AVE 5,560601,1.38104134784496,103.835131744823,2025-06-30
64294,2020-01,ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,59 years 01 month,246100.0,535 ANG MO KIO AVE 5,560535,1.37458255258876,103.853049125302,2025-06-30
64295,2020-01,ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,60 years 03 months,245000.0,181 ANG MO KIO AVE 5,560181,1.37679309896347,103.837142240849,2025-06-30
64296,2020-01,ANG MO KIO,3 ROOM,535,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,59 years 01 month,318000.0,535 ANG MO KIO AVE 5,560535,1.37458255258876,103.853049125302,2025-06-30
64297,2020-01,ANG MO KIO,3 ROOM,533,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,59 years 01 month,223000.0,533 ANG MO KIO AVE 5,560533,1.37416923724326,103.853001920124,2025-06-30
64298,2020-01,ANG MO KIO,3 ROOM,124,ANG MO KIO AVE 6,04 TO 06,67.0,New Generation,1979,58 years,260000.0,124 ANG MO KIO AVE 6,560124,1.37089179310251,103.844768276408,2025-06-30
64299,2020-01,ANG MO KIO,3 ROOM,728,ANG MO KIO AVE 6,01 TO 03,82.0,New Generation,1980,59 years 09 months,305000.0,728 ANG MO KIO AVE 6,560728,1.37262841608628,103.845682928938,2025-06-30
64300,2020-01,ANG MO KIO,3 ROOM,650,ANG MO KIO ST 61,19 TO 21,67.0,Model A,2015,94 years 11 months,458888.0,650 ANG MO KIO ST 61,560650,1.37769118043958,103.84274515222,2025-06-30
64301,2020-01,ANG MO KIO,3 ROOM,650,ANG MO KIO ST 61,10 TO 12,67.0,Model A,2015,94 years 11 months,423000.0,650 ANG MO KIO ST 61,560650,1.37769118043958,103.84274515222,2025-06-30
64302,2020-01,ANG MO KIO,4 ROOM,207,ANG MO KIO AVE 1,04 TO 06,98.0,New Generation,1976,55 years 07 months,370000.0,207 ANG MO KIO AVE 1,560207,1.36582089504381,103.842847772078,2025-06-30
64303,2020-01,ANG MO KIO,4 ROOM,307A,ANG MO KIO AVE 1,16 TO 18,97.0,Model A,2012,91 years 08 months,715000.0,307A ANG MO KIO AVE 1,561307,1.36598205054587,103.84444497466,2025-06-30
64304,2020-01,ANG MO KIO,4 ROOM,310B,ANG MO KIO AVE 1,13 TO 15,94.0,Model A,2012,91 years 08 months,660000.0,310B ANG MO KIO AVE 1,562310,1.36464706979458,103.844250019479,2025-06-30
64305,2020-01,ANG MO KIO,4 ROOM,575,ANG MO KIO AVE 10,01 TO 03,91.0,New Generation,1980,59 years 01 month,360000.0,575 ANG MO KIO AVE 10,560575,1.37138855070768,103.855953346739,2025-06-30
64306,2020-01,ANG MO KIO,4 ROOM,414,ANG MO KIO AVE 10,10 TO 12,92.0,New Generation,1979,58 years 08 months,383000.0,414 ANG MO KIO AVE 10,560414,1.36390466431674,103.853913839503,2025-06-30
64307,2020-01,ANG MO KIO,4 ROOM,536,ANG MO KIO AVE 10,07 TO 09,93.0,New Generation,1980,59 years 02 months,383000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826,2025-06-30
64308,2020-01,ANG MO KIO,4 ROOM,473,ANG MO KIO AVE 10,10 TO 12,91.0,New Generation,1984,63 years 07 months,345000.0,473 ANG MO KIO AVE 10,560473,1.36305380914637,103.856846002568,2025-06-30
64309,2020-01,ANG MO KIO,4 ROOM,466,ANG MO KIO AVE 10,01 TO 03,93.0,New Generation,1984,63 years 08 months,328000.0,466 ANG MO KIO AVE 10,560466,1.36581960538764,103.857061606231,2025-06-30
64310,2020-01,ANG MO KIO,4 ROOM,413,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1979,58 years 07 months,360000.0,413 ANG MO KIO AVE 10,560413,1.36352581163205,103.853675347126,2025-06-30
64311,2020-01,ANG MO KIO,4 ROOM,419,ANG MO KIO AVE 10,04 TO 06,99.0,New Generation,1979,58 years 07 months,360000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597,2025-06-30
64312,2020-01,ANG MO KIO,4 ROOM,559,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1980,59 years,345000.0,559 ANG MO KIO AVE 10,560559,1.37099810674697,103.857856391877,2025-06-30
64313,2020-01,ANG MO KIO,4 ROOM,412,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1979,58 years 07 months,370000.0,412 ANG MO KIO AVE 10,560412,1.36385512178453,103.855287998999,2025-06-30
64314,2020-01,ANG MO KIO,4 ROOM,419,ANG MO KIO AVE 10,10 TO 12,99.0,New Generation,1979,58 years 07 months,452000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597,2025-06-30
64315,2020-01,ANG MO KIO,4 ROOM,325,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1978,57 years 08 months,500000.0,325 ANG MO KIO AVE 3,560325,1.36789986956821,103.846887401387,2025-06-30
64316,2020-01,ANG MO KIO,4 ROOM,325,ANG MO KIO AVE 3,01 TO 03,98.0,New Generation,1978,57 years 08 months,435000.0,325 ANG MO KIO AVE 3,560325,1.36789986956821,103.846887401387,2025-06-30
64317,2020-01,ANG MO KIO,4 ROOM,229,ANG MO KIO AVE 3,04 TO 06,91.0,New Generation,1978,57 years 01 month,338000.0,229 ANG MO KIO AVE 3,560229,1.36907645907976,103.838228660084,2025-06-30
64318,2020-01,ANG MO KIO,4 ROOM,427,ANG MO KIO AVE 3,04 TO 06,92.0,New Generation,1978,57 years 09 months,390000.0,427 ANG MO KIO AVE 3,560427,1.36931185924705,103.854550605629,2025-06-30
64319,2020-01,ANG MO KIO,4 ROOM,229,ANG MO KIO AVE 3,07 TO 09,91.0,New Generation,1978,57 years,383000.0,229 ANG MO KIO AVE 3,560229,1.36907645907976,103.838228660084,2025-06-30
64320,2020-01,ANG MO KIO,4 ROOM,173,ANG MO KIO AVE 4,10 TO 12,91.0,New Generation,1982,61 years 01 month,385000.0,173 ANG MO KIO AVE 4,560173,1.37531353711244,103.836245672487,2025-06-30
64321,2020-01,ANG MO KIO,4 ROOM,179,ANG MO KIO AVE 5,01 TO 03,91.0,New Generation,1981,60 years 04 months,348000.0,179 ANG MO KIO AVE 5,560179,1.37690418077298,103.836218103538,2025-06-30
64322,2020-01,ANG MO KIO,4 ROOM,179,ANG MO KIO AVE 5,01 TO 03,91.0,New Generation,1981,60 years 03 months,350000.0,179 ANG MO KIO AVE 5,560179,1.37690418077298,103.836218103538,2025-06-30
64323,2020-01,ANG MO KIO,4 ROOM,700B,ANG MO KIO AVE 6,04 TO 06,90.0,Model A,2003,82 years 08 months,590800.0,700B ANG MO KIO AVE 6,562700,1.36941049804616,103.846059822142,2025-06-30
64324,2020-01,ANG MO KIO,4 ROOM,507,ANG MO KIO AVE 8,01 TO 03,91.0,New Generation,1980,59 years 06 months,378000.0,507 ANG MO KIO AVE 8,560507,1.37443139933504,103.850157484705,2025-06-30
64325,2020-01,ANG MO KIO,4 ROOM,625,ANG MO KIO AVE 9,10 TO 12,92.0,New Generation,1980,59 years 08 months,425000.0,625 ANG MO KIO AVE 9,560625,1.38219867741921,103.841211533475,2025-06-30
64326,2020-01,ANG MO KIO,4 ROOM,622,ANG MO KIO AVE 9,10 TO 12,100.0,New Generation,1980,59 years 08 months,396000.0,622 ANG MO KIO AVE 9,560622,1.382064341745,103.839741864292,2025-06-30
64327,2020-01,ANG MO KIO,4 ROOM,353,ANG MO KIO ST 32,07 TO 09,90.0,Model A,2001,80 years 08 months,510000.0,353 ANG MO KIO ST 32,560353,1.36406807879641,103.851612284582,2025-06-30
64328,2020-01,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,16 TO 18,95.0,Model A,2001,80 years 09 months,582000.0,352 ANG MO KIO ST 32,560352,1.36442474404862,103.850864037677,2025-06-30
64329,2020-01,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,13 TO 15,90.0,DBSS,2011,90 years 07 months,639000.0,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936,2025-06-30
64330,2020-01,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,16 TO 18,90.0,DBSS,2011,90 years 07 months,723888.0,588C ANG MO KIO ST 52,563588,1.37183157010083,103.853670978083,2025-06-30
64331,2020-01,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,01 TO 03,119.0,Improved,1979,58 years 01 month,485000.0,439 ANG MO KIO AVE 10,560439,1.36629197864802,103.85349630883,2025-06-30
64332,2020-01,ANG MO KIO,5 ROOM,401,ANG MO KIO AVE 10,01 TO 03,119.0,Improved,1979,58 years 04 months,465000.0,401 ANG MO KIO AVE 10,560401,1.36101765642805,103.855387562453,2025-06-30
64333,2020-01,ANG MO KIO,5 ROOM,439,ANG MO KIO AVE 10,10 TO 12,119.0,Improved,1979,58 years,535000.0,439 ANG MO KIO AVE 10,560439,1.36629197864802,103.85349630883,2025-06-30
64334,2020-01,ANG MO KIO,5 ROOM,458,ANG MO KIO AVE 10,16 TO 18,120.0,Improved,1980,59 years,580000.0,458 ANG MO KIO AVE 10,560458,1.36656815236771,103.859626843322,2025-06-30
64335,2020-01,ANG MO KIO,5 ROOM,101,ANG MO KIO AVE 3,07 TO 09,117.0,Standard,1978,57 years 01 month,450000.0,101 ANG MO KIO AVE 3,560101,1.37026158388486,103.839467898898,2025-06-30
64336,2020-01,ANG MO KIO,5 ROOM,423,ANG MO KIO AVE 3,01 TO 03,133.0,Improved,1993,72 years 03 months,700000.0,423 ANG MO KIO AVE 3,560423,1.36876058776016,103.851771128044,2025-06-30
64337,2020-01,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,10 TO 12,121.0,Improved,1981,60 years,530000.0,501 ANG MO KIO AVE 5,560501,1.37598486077444,103.848860479053,2025-06-30
64338,2020-01,ANG MO KIO,5 ROOM,520,ANG MO KIO AVE 5,10 TO 12,118.0,Improved,1980,59 years 07 months,645000.0,520 ANG MO KIO AVE 5,560520,1.3734054063175,103.851134219635,2025-06-30
64339,2020-01,ANG MO KIO,5 ROOM,710,ANG MO KIO AVE 8,16 TO 18,117.0,Improved,1980,59 years 10 months,630000.0,710 ANG MO KIO AVE 8,560710,1.37104583077812,103.848186835874,2025-06-30
64340,2020-01,ANG MO KIO,5 ROOM,596A,ANG MO KIO ST 52,28 TO 30,110.0,Improved,2002,81 years 11 months,789000.0,596A ANG MO KIO ST 52,561596,1.37243023974423,103.850949173949,2025-06-30
64341,2020-01,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,07 TO 09,120.0,DBSS,2011,90 years 07 months,840000.0,588B ANG MO KIO ST 52,562588,1.37197571261128,103.853150894936,2025-06-30
64342,2020-01,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,10 TO 12,117.0,DBSS,2011,90 years 07 months,819800.0,588A ANG MO KIO ST 52,561588,1.37207688864036,103.852786139342,2025-06-30
64343,2020-01,ANG MO KIO,EXECUTIVE,576,ANG MO KIO AVE 10,07 TO 09,163.0,Adjoined flat,1980,59 years,770000.0,576 ANG MO KIO AVE 10,560576,1.37140239598539,103.854845849383,2025-06-30
64344,2020-01,ANG MO KIO,EXECUTIVE,623,ANG MO KIO AVE 9,07 TO 09,150.0,Adjoined flat,1980,59 years 08 months,623000.0,623 ANG MO KIO AVE 9,560623,1.38265184651407,103.840858094028,2025-06-30
64345,2020-01,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,59 years 05 months,285000.0,550 BEDOK NTH AVE 1,460550,1.3326931795279,103.926617402908,2025-06-30
64346,2020-01,BEDOK,3 ROOM,521,BEDOK NTH AVE 1,04 TO 06,67.0,New Generation,1979,58 years 06 months,260000.0,521 BEDOK NTH AVE 1,460521,1.33025307073546,103.927058345096,2025-06-30
64347,2020-01,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1978,57 years 10 months,295000.0,418 BEDOK NTH AVE 2,460418,1.32856421177174,103.930036524233,2025-06-30
64348,2020-01,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,07 TO 09,82.0,New Generation,1978,57 years 10 months,310000.0,418 BEDOK NTH AVE 2,460418,1.32856421177174,103.930036524233,2025-06-30
64349,2020-01,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,07 TO 09,67.0,New Generation,1977,56 years 06 months,265000.0,102 BEDOK NTH AVE 4,460102,1.33390654765002,103.937458398204,2025-06-30
64350,2020-01,BEDOK,3 ROOM,105,BEDOK NTH AVE 4,13 TO 15,82.0,New Generation,1977,56 years 06 months,332000.0,105 BEDOK NTH AVE 4,460105,1.33372280929,103.936517719048,2025-06-30
64351,2020-01,BEDOK,3 ROOM,74,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,57 years 01 month,235000.0,74 BEDOK NTH RD,460074,1.32751177120151,103.942220384041,2025-06-30
64352,2020-01,BEDOK,3 ROOM,77,BEDOK NTH RD,10 TO 12,60.0,Improved,1986,65 years 03 months,250000.0,77 BEDOK NTH RD,460077,1.32869611162886,103.941995599533,2025-06-30
64353,2020-01,BEDOK,3 ROOM,125,BEDOK NTH RD,07 TO 09,67.0,New Generation,1978,57 years 04 months,275000.0,125 BEDOK NTH RD,460125,1.32884321524242,103.939123687022,2025-06-30
64354,2020-01,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,57 years,268000.0,75 BEDOK NTH RD,460075,1.32791477933184,103.942144427101,2025-06-30
64355,2020-01,BEDOK,3 ROOM,426,BEDOK NTH RD,01 TO 03,67.0,New Generation,1979,58 years,262000.0,426 BEDOK NTH RD,460426,1.32980063275837,103.928985674792,2025-06-30
64356,2020-01,BEDOK,3 ROOM,74,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,57 years,237000.0,74 BEDOK NTH RD,460074,1.32751177120151,103.942220384041,2025-06-30
64357,2020-01,BEDOK,3 ROOM,419,BEDOK NTH ST 1,07 TO 09,68.0,New Generation,1979,58 years,263000.0,419 BEDOK NTH ST 1,460419,1.32696621417456,103.928135771625,2025-06-30
64358,2020-01,BEDOK,3 ROOM,502,BEDOK NTH ST 3,01 TO 03,59.0,Improved,1978,57 years 04 months,226000.0,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846,2025-06-30
64359,2020-01,BEDOK,3 ROOM,525,BEDOK NTH ST 3,10 TO 12,67.0,New Generation,1979,58 years 07 months,241000.0,525 BEDOK NTH ST 3,460525,1.33460113941761,103.929445271638,2025-06-30
64360,2020-01,BEDOK,3 ROOM,540,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1980,59 years 06 months,245000.0,540 BEDOK NTH ST 3,460540,1.33112972920094,103.922092625931,2025-06-30
64361,2020-01,BEDOK,3 ROOM,509,BEDOK NTH ST 3,01 TO 03,67.0,New Generation,1979,58 years 08 months,238000.0,509 BEDOK NTH ST 3,460509,1.33317541870197,103.931265025162,2025-06-30
64362,2020-01,BEDOK,3 ROOM,545,BEDOK NTH ST 3,04 TO 06,82.0,New Generation,1980,59 years 04 months,308888.0,545 BEDOK NTH ST 3,460545,1.3300514240201,103.924118031423,2025-06-30
64363,2020-01,BEDOK,3 ROOM,532,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1980,59 years 01 month,290000.0,532 BEDOK NTH ST 3,460532,1.33419173917878,103.925386600613,2025-06-30
64364,2020-01,BEDOK,3 ROOM,525,BEDOK NTH ST 3,10 TO 12,67.0,New Generation,1979,58 years 06 months,285000.0,525 BEDOK NTH ST 3,460525,1.33460113941761,103.929445271638,2025-06-30
64365,2020-01,BEDOK,3 ROOM,536,BEDOK NTH ST 3,10 TO 12,82.0,New Generation,1980,59 years,328000.0,536 BEDOK NTH ST 3,460536,1.3335411894605,103.923190774432,2025-06-30
64366,2020-01,BEDOK,3 ROOM,525,BEDOK NTH ST 3,01 TO 03,67.0,New Generation,1979,58 years 06 months,250000.0,525 BEDOK NTH ST 3,460525,1.33460113941761,103.929445271638,2025-06-30
64367,2020-01,BEDOK,3 ROOM,542,BEDOK NTH ST 3,07 TO 09,67.0,New Generation,1985,64 years 08 months,245000.0,542 BEDOK NTH ST 3,460542,1.33066590908483,103.922843972485,2025-06-30
64368,2020-01,BEDOK,3 ROOM,105,BEDOK RESERVOIR RD,04 TO 06,70.0,New Generation,1985,64 years 08 months,275000.0,105 BEDOK RESERVOIR RD,470105,1.32914437941094,103.909112780576,2025-06-30
64369,2020-01,BEDOK,3 ROOM,628,BEDOK RESERVOIR RD,07 TO 09,67.0,New Generation,1983,62 years 01 month,288000.0,628 BEDOK RESERVOIR RD,470628,1.33489723692503,103.915006751045,2025-06-30
64370,2020-01,BEDOK,3 ROOM,615,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1981,60 years 04 months,280000.0,615 BEDOK RESERVOIR RD,470615,1.33224981185032,103.915868711978,2025-06-30
64371,2020-01,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,01 TO 03,68.0,New Generation,1981,60 years 06 months,260000.0,704 BEDOK RESERVOIR RD,470704,1.33635490577951,103.920203566512,2025-06-30
64372,2020-01,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1982,61 years 05 months,278000.0,616 BEDOK RESERVOIR RD,470616,1.33190396095581,103.915137759126,2025-06-30
64373,2020-01,BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1981,60 years 06 months,280000.0,713 BEDOK RESERVOIR RD,470713,1.33631180600308,103.922392167199,2025-06-30
64374,2020-01,BEDOK,3 ROOM,703,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1980,59 years 10 months,300000.0,703 BEDOK RESERVOIR RD,470703,1.33716507441516,103.919893055357,2025-06-30
64375,2020-01,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1981,60 years 06 months,300000.0,704 BEDOK RESERVOIR RD,470704,1.33635490577951,103.920203566512,2025-06-30
64376,2020-01,BEDOK,3 ROOM,2,BEDOK STH AVE 1,13 TO 15,65.0,Improved,1976,55 years,250500.0,2 BEDOK STH AVE 1,460002,1.32130118793544,103.933299574181,2025-06-30
64377,2020-01,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,59.0,Improved,1976,55 years,243000.0,1 BEDOK STH AVE 1,460001,1.32085208689731,103.933721091441,2025-06-30
64378,2020-01,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,53 years 01 month,272000.0,40 CHAI CHEE AVE,461040,1.32604335303082,103.926488452026,2025-06-30
64379,2020-01,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,73.0,Improved,1974,53 years,290000.0,32 CHAI CHEE AVE,461032,1.32371728387748,103.92500108451,2025-06-30
64380,2020-01,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,73.0,Improved,1974,53 years,280000.0,32 CHAI CHEE AVE,461032,1.32371728387748,103.92500108451,2025-06-30
64381,2020-01,BEDOK,3 ROOM,42,CHAI CHEE ST,10 TO 12,67.0,New Generation,1985,64 years 06 months,300000.0,42 CHAI CHEE ST,461042,1.32797877350561,103.925804792632,2025-06-30
