_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude,_ts
197158,2025-08,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,53 years 05 months,413888.0,557 ANG MO KIO AVE 10,560557,1.3716257020332,103.857736107527,2026-01-18
197159,2025-08,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,13 TO 15,82.0,New Generation,1980,53 years 06 months,495000.0,465 ANG MO KIO AVE 10,560465,1.3662010408294,103.857200967235,2026-01-18
197160,2025-08,ANG MO KIO,3 ROOM,558,ANG MO KIO AVE 10,07 TO 09,67.0,New Generation,1980,53 years 06 months,420000.0,558 ANG MO KIO AVE 10,560558,1.37123613284274,103.859192016193,2026-01-18
197161,2025-08,ANG MO KIO,3 ROOM,558,ANG MO KIO AVE 10,04 TO 06,67.0,New Generation,1980,53 years 06 months,396000.0,558 ANG MO KIO AVE 10,560558,1.37123613284274,103.859192016193,2025-08-28
197162,2025-08,ANG MO KIO,3 ROOM,468,ANG MO KIO AVE 10,01 TO 03,75.0,New Generation,1979,53 years 04 months,420000.0,468 ANG MO KIO AVE 10,560468,1.36487674599293,103.856287317569,2026-01-18
197163,2025-08,ANG MO KIO,3 ROOM,433,ANG MO KIO AVE 10,10 TO 12,67.0,New Generation,1979,52 years 05 months,453000.0,433 ANG MO KIO AVE 10,560433,1.36807652285135,103.854353042615,2026-01-18
197269,2025-08,ANG MO KIO,3 ROOM,103,ANG MO KIO AVE 3,07 TO 09,74.0,New Generation,1978,51 years 08 months,440000.0,103 ANG MO KIO AVE 3,560103,1.37101657804604,103.839304839187,2026-01-18
197270,2025-08,ANG MO KIO,3 ROOM,345,ANG MO KIO AVE 3,10 TO 12,88.0,New Generation,1978,51 years 09 months,553000.0,345 ANG MO KIO AVE 3,560345,1.36748702509964,103.849651723914,2026-01-18
197271,2025-08,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,50 years 09 months,400000.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086,2026-01-18
197272,2025-08,ANG MO KIO,3 ROOM,425,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,52 years 06 months,460000.0,425 ANG MO KIO AVE 3,560425,1.36912241721255,103.851616057064,2026-01-18
197273,2025-08,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,52 years 10 months,458000.0,570 ANG MO KIO AVE 3,560570,1.3697435855576,103.856023138277,2026-01-18
197274,2025-08,ANG MO KIO,3 ROOM,343,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1978,51 years 09 months,495000.0,343 ANG MO KIO AVE 3,560343,1.36837474759489,103.849151113749,2026-01-18
197275,2025-08,ANG MO KIO,3 ROOM,343,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,51 years 08 months,438888.0,343 ANG MO KIO AVE 3,560343,1.36837474759489,103.849151113749,2026-01-18
197276,2025-08,ANG MO KIO,3 ROOM,103,ANG MO KIO AVE 3,10 TO 12,74.0,New Generation,1978,51 years 06 months,480000.0,103 ANG MO KIO AVE 3,560103,1.37101657804604,103.839304839187,2026-01-18
197277,2025-08,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1979,52 years 05 months,445000.0,129 ANG MO KIO AVE 3,560129,1.36989498895756,103.842059049722,2026-01-18
197278,2025-08,ANG MO KIO,3 ROOM,202,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,50 years 08 months,410000.0,202 ANG MO KIO AVE 3,560202,1.36844644010937,103.844516260527,2026-01-18
197279,2025-08,ANG MO KIO,3 ROOM,127,ANG MO KIO AVE 3,01 TO 03,82.0,New Generation,1978,52 years 01 month,455000.0,127 ANG MO KIO AVE 3,560127,1.37122322102767,103.843593321222,2026-01-18
197364,2025-08,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,04 TO 06,89.0,New Generation,1978,51 years 10 months,500000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134,2026-01-18
197365,2025-08,ANG MO KIO,3 ROOM,172,ANG MO KIO AVE 4,01 TO 03,60.0,Improved,1986,59 years 06 months,415000.0,172 ANG MO KIO AVE 4,560172,1.37469423247424,103.836462867365,2026-01-18
197366,2025-08,ANG MO KIO,3 ROOM,170,ANG MO KIO AVE 4,10 TO 12,60.0,Improved,1986,59 years 06 months,480000.0,170 ANG MO KIO AVE 4,560170,1.37400071781295,103.83643153142,2026-01-18
197367,2025-08,ANG MO KIO,3 ROOM,157,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,54 years 02 months,440000.0,157 ANG MO KIO AVE 4,560157,1.37530562109722,103.839395071769,2026-01-18
197368,2025-08,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,04 TO 06,73.0,New Generation,1977,50 years 11 months,455000.0,256 ANG MO KIO AVE 4,560256,1.37061517595951,103.83596769452,2026-01-18
197369,2025-08,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,10 TO 12,68.0,New Generation,1981,54 years 08 months,428888.0,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014,2026-01-18
197370,2025-08,ANG MO KIO,3 ROOM,156,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1981,54 years 10 months,389000.0,156 ANG MO KIO AVE 4,560156,1.37549519574964,103.839947470774,2026-01-18
197446,2025-08,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,53 years 10 months,418000.0,603 ANG MO KIO AVE 5,560603,1.38020079047279,103.83575571651,2026-01-18
197479,2025-08,ANG MO KIO,3 ROOM,633,ANG MO KIO AVE 6,10 TO 12,67.0,New Generation,1985,58 years 06 months,463000.0,633 ANG MO KIO AVE 6,560633,1.38120447407275,103.842513754208,2026-01-18
197506,2025-08,ANG MO KIO,3 ROOM,505,ANG MO KIO AVE 8,04 TO 06,82.0,New Generation,1980,54 years 01 month,515000.0,505 ANG MO KIO AVE 8,560505,1.3748597302123,103.850224901404,2026-01-18
197563,2025-08,ANG MO KIO,4 ROOM,335,ANG MO KIO AVE 1,04 TO 06,91.0,New Generation,1982,55 years 07 months,580000.0,335 ANG MO KIO AVE 1,560335,1.36320996798464,103.850690597254,2026-01-18
197564,2025-08,ANG MO KIO,4 ROOM,336,ANG MO KIO AVE 1,04 TO 06,91.0,New Generation,1982,55 years 06 months,538888.0,336 ANG MO KIO AVE 1,560336,1.3635938468353,103.851784409615,2026-01-18
197565,2025-08,ANG MO KIO,4 ROOM,334,ANG MO KIO AVE 1,04 TO 06,91.0,New Generation,1982,55 years 06 months,538888.0,334 ANG MO KIO AVE 1,560334,1.36371827871035,103.850980294912,2026-01-18
197602,2025-08,ANG MO KIO,4 ROOM,550,ANG MO KIO AVE 10,10 TO 12,93.0,New Generation,1981,54 years 05 months,545000.0,550 ANG MO KIO AVE 10,560550,1.37360769512088,103.85820494173,2026-01-18
197603,2025-08,ANG MO KIO,4 ROOM,546,ANG MO KIO AVE 10,04 TO 06,92.0,New Generation,1981,54 years 05 months,515000.0,546 ANG MO KIO AVE 10,560546,1.37365123866689,103.857022220393,2026-01-18
197640,2025-08,ANG MO KIO,4 ROOM,325,ANG MO KIO AVE 3,04 TO 06,98.0,New Generation,1978,52 years 02 months,611000.0,325 ANG MO KIO AVE 3,560325,1.36789986956821,103.846887401387,2026-01-18
197641,2025-08,ANG MO KIO,4 ROOM,422,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1979,52 years 05 months,660000.0,422 ANG MO KIO AVE 3,560422,1.36799988809778,103.851873942231,2026-01-18
197642,2025-08,ANG MO KIO,4 ROOM,134,ANG MO KIO AVE 3,13 TO 15,98.0,New Generation,1978,52 years 01 month,608000.0,134 ANG MO KIO AVE 3,560134,1.37207665479505,103.841947733195,2026-01-18
197643,2025-08,ANG MO KIO,4 ROOM,213,ANG MO KIO AVE 3,04 TO 06,82.0,New Generation,1976,49 years 08 months,528000.0,213 ANG MO KIO AVE 3,560213,1.36776947218047,103.841255432522,2026-01-18
197683,2025-08,ANG MO KIO,4 ROOM,173,ANG MO KIO AVE 4,04 TO 06,92.0,New Generation,1982,55 years 06 months,525000.0,173 ANG MO KIO AVE 4,560173,1.37531353711244,103.836245672487,2026-01-18
197684,2025-08,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,10 TO 12,91.0,New Generation,1980,54 years,570000.0,612 ANG MO KIO AVE 4,560612,1.37890791374409,103.838602654716,2026-01-18
197705,2025-08,ANG MO KIO,4 ROOM,152,ANG MO KIO AVE 5,04 TO 06,93.0,New Generation,1981,54 years 10 months,548000.0,152 ANG MO KIO AVE 5,560152,1.3766876256746,103.840159506601,2026-01-18
197706,2025-08,ANG MO KIO,4 ROOM,150,ANG MO KIO AVE 5,07 TO 09,93.0,New Generation,1981,54 years 05 months,540000.0,150 ANG MO KIO AVE 5,560150,1.37680678506745,103.842017962576,2026-01-18
197724,2025-08,ANG MO KIO,4 ROOM,638,ANG MO KIO AVE 6,13 TO 15,92.0,New Generation,1980,54 years,611888.0,638 ANG MO KIO AVE 6,560638,1.38047559647224,103.843567764408,2026-01-18
197747,2025-08,ANG MO KIO,4 ROOM,260B,ANG MO KIO ST 21,13 TO 15,93.0,Model A,2018,91 years 10 months,999999.0,260B ANG MO KIO ST 21,562260,1.36886409962902,103.83395420063,2026-01-18
197758,2025-08,ANG MO KIO,4 ROOM,315B,ANG MO KIO ST 31,25 TO 27,95.0,Model A,2006,79 years 05 months,880000.0,315B ANG MO KIO ST 31,563315,1.36402757273373,103.847478724527,2026-01-18
197759,2025-08,ANG MO KIO,4 ROOM,309A,ANG MO KIO ST 31,07 TO 09,95.0,Model A,2006,79 years 08 months,850000.0,309A ANG MO KIO ST 31,562309,1.36502933267756,103.845300649183,2026-01-18
197795,2025-08,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,25 TO 27,93.0,Model A,2019,92 years 07 months,1068888.88,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442,2026-01-18
197823,2025-08,ANG MO KIO,5 ROOM,306,ANG MO KIO AVE 1,04 TO 06,123.0,Standard,1977,50 years 11 months,740000.0,306 ANG MO KIO AVE 1,560306,1.36572552222846,103.845750564626,2025-08-13
197837,2025-08,ANG MO KIO,5 ROOM,458,ANG MO KIO AVE 10,22 TO 24,120.0,Improved,1980,53 years 05 months,785000.0,458 ANG MO KIO AVE 10,560458,1.36656815236771,103.859626843322,2026-01-18
197838,2025-08,ANG MO KIO,5 ROOM,551,ANG MO KIO AVE 10,04 TO 06,118.0,Improved,1981,54 years 05 months,630000.0,551 ANG MO KIO AVE 10,560551,1.37392862005901,103.858665713793,2026-01-18
197854,2025-08,ANG MO KIO,5 ROOM,430,ANG MO KIO AVE 3,13 TO 15,119.0,Improved,1979,52 years 05 months,838888.0,430 ANG MO KIO AVE 3,560430,1.36899287777802,103.85276134968,2026-01-18
197863,2025-08,ANG MO KIO,5 ROOM,171,ANG MO KIO AVE 4,04 TO 06,127.0,Improved,1982,55 years 05 months,738000.0,171 ANG MO KIO AVE 4,560171,1.37473291237038,103.835682669212,2025-08-22
197884,2025-08,ANG MO KIO,5 ROOM,620,ANG MO KIO AVE 9,10 TO 12,121.0,Improved,1980,54 years 02 months,740000.0,620 ANG MO KIO AVE 9,560620,1.38244082944044,103.839546376827,2026-01-18
197892,2025-08,ANG MO KIO,5 ROOM,253,ANG MO KIO ST 21,04 TO 06,136.0,Model A,1996,69 years 08 months,1010000.0,253 ANG MO KIO ST 21,560253,1.3694605445784,103.834659046016,2026-01-18
197899,2025-08,ANG MO KIO,5 ROOM,309A,ANG MO KIO ST 31,25 TO 27,110.0,Improved,2006,79 years 08 months,1265000.0,309A ANG MO KIO ST 31,562309,1.36502933267756,103.845300649183,2026-01-18
197917,2025-08,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,07 TO 09,113.0,Improved,2018,91 years 07 months,1100000.0,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837,2026-01-18
197931,2025-08,ANG MO KIO,5 ROOM,596A,ANG MO KIO ST 52,28 TO 30,110.0,Improved,2002,76 years 04 months,1050000.0,596A ANG MO KIO ST 52,561596,1.37243023974423,103.850949173949,2026-01-18
197932,2025-08,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,10 TO 12,120.0,DBSS,2011,85 years,1188000.0,588A ANG MO KIO ST 52,561588,1.37207688864036,103.852786139342,2026-01-18
197933,2025-08,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,22 TO 24,120.0,DBSS,2011,85 years,1370000.0,588C ANG MO KIO ST 52,563588,1.37183157010083,103.853670978083,2026-01-18
197943,2025-08,ANG MO KIO,EXECUTIVE,457,ANG MO KIO AVE 10,13 TO 15,164.0,Adjoined flat,1980,53 years 05 months,1000000.0,457 ANG MO KIO AVE 10,560457,1.36569761910875,103.858941954115,2026-01-18
197956,2025-08,BEDOK,2 ROOM,514,BEDOK NTH AVE 2,01 TO 03,45.0,Improved,1979,52 years 11 months,290000.0,514 BEDOK NTH AVE 2,460514,1.33224019718694,103.92890624288,2026-01-18
197958,2025-08,BEDOK,2 ROOM,101,BEDOK NTH AVE 4,07 TO 09,45.0,Improved,1978,51 years 10 months,338000.0,101 BEDOK NTH AVE 4,460101,1.334484667124,103.937924710969,2026-01-18
197961,2025-08,BEDOK,2 ROOM,113,BEDOK NTH ST 2,04 TO 06,44.0,Improved,1978,51 years 10 months,325000.0,113 BEDOK NTH ST 2,460113,1.33036165024598,103.935081017472,2026-01-18
197971,2025-08,BEDOK,2 ROOM,534,BEDOK NTH ST 3,04 TO 06,45.0,Improved,1986,59 years 06 months,315000.0,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346,2026-01-18
197975,2025-08,BEDOK,2 ROOM,620,BEDOK RESERVOIR RD,01 TO 03,45.0,Improved,1986,60 years,335000.0,620 BEDOK RESERVOIR RD,470620,1.33433432226397,103.917712559288,2026-01-18
198004,2025-08,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,10 TO 12,81.0,New Generation,1979,52 years 06 months,488000.0,424 BEDOK NTH AVE 1,460424,1.32842001017396,103.927482674529,2026-01-18
198005,2025-08,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,53 years 11 months,432000.0,548 BEDOK NTH AVE 1,460548,1.33131021834565,103.92685391703,2026-01-18
198006,2025-08,BEDOK,3 ROOM,522,BEDOK NTH AVE 1,07 TO 09,67.0,New Generation,1979,53 years 02 months,425000.0,522 BEDOK NTH AVE 1,460522,1.33066302927677,103.92698039611,2026-01-18
198007,2025-08,BEDOK,3 ROOM,549,BEDOK NTH AVE 1,07 TO 09,67.0,New Generation,1984,58 years 03 months,422000.0,549 BEDOK NTH AVE 1,460549,1.33170722124155,103.926779952744,2026-01-18
198008,2025-08,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,10 TO 12,67.0,New Generation,1979,52 years 05 months,430800.0,424 BEDOK NTH AVE 1,460424,1.32842001017396,103.927482674529,2026-01-18
198009,2025-08,BEDOK,3 ROOM,423,BEDOK NTH AVE 1,01 TO 03,67.0,New Generation,1979,52 years 06 months,423000.0,423 BEDOK NTH AVE 1,460423,1.32797614118511,103.927565110763,2026-01-18
198019,2025-08,BEDOK,3 ROOM,409,BEDOK NTH AVE 2,04 TO 06,68.0,New Generation,1980,53 years 08 months,452000.0,409 BEDOK NTH AVE 2,460409,1.32810291260758,103.932938099482,2026-01-18
198021,2025-08,BEDOK,3 ROOM,402,BEDOK NTH AVE 3,10 TO 12,67.0,New Generation,1979,52 years 10 months,426000.0,402 BEDOK NTH AVE 3,460402,1.33055472908632,103.933686723902,2026-01-18
198081,2025-08,BEDOK,3 ROOM,115,BEDOK NTH RD,01 TO 03,73.0,New Generation,1978,51 years 10 months,445888.0,115 BEDOK NTH RD,460115,1.33143368026417,103.936865404278,2026-01-18
198082,2025-08,BEDOK,3 ROOM,109,BEDOK NTH RD,04 TO 06,67.0,New Generation,1977,51 years,420888.0,109 BEDOK NTH RD,460109,1.33205316021213,103.93493510232,2026-01-18
198083,2025-08,BEDOK,3 ROOM,77,BEDOK NTH RD,07 TO 09,60.0,Improved,1986,59 years 08 months,418000.0,77 BEDOK NTH RD,460077,1.32869611162886,103.941995599533,2025-08-15
198084,2025-08,BEDOK,3 ROOM,431A,BEDOK NTH RD,13 TO 15,69.0,Model A,2021,94 years 09 months,730000.0,431A BEDOK NTH RD,461431,1.32905755230773,103.932883464646,2026-01-18
198085,2025-08,BEDOK,3 ROOM,430A,BEDOK NTH RD,04 TO 06,69.0,Model A,2021,94 years 10 months,652000.0,430A BEDOK NTH RD,461430,1.32970000498861,103.932990995274,2026-01-18
198086,2025-08,BEDOK,3 ROOM,77,BEDOK NTH RD,01 TO 03,60.0,Improved,1986,59 years 08 months,405000.0,77 BEDOK NTH RD,460077,1.32869611162886,103.941995599533,2026-01-18
198123,2025-08,BEDOK,3 ROOM,419,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,52 years 06 months,445000.0,419 BEDOK NTH ST 1,460419,1.32696621417456,103.928135771625,2026-01-18
198124,2025-08,BEDOK,3 ROOM,419,BEDOK NTH ST 1,10 TO 12,68.0,New Generation,1979,52 years 06 months,470000.0,419 BEDOK NTH ST 1,460419,1.32696621417456,103.928135771625,2026-01-18
198125,2025-08,BEDOK,3 ROOM,420,BEDOK NTH ST 1,10 TO 12,68.0,New Generation,1979,52 years 06 months,470000.0,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405,2026-01-18
198126,2025-08,BEDOK,3 ROOM,420,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,52 years 05 months,448000.0,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405,2025-08-06
198149,2025-08,BEDOK,3 ROOM,123,BEDOK NTH ST 2,01 TO 03,67.0,New Generation,1978,51 years 08 months,395000.0,123 BEDOK NTH ST 2,460123,1.32919868667839,103.937343347878,2026-01-18
198150,2025-08,BEDOK,3 ROOM,138,BEDOK NTH ST 2,04 TO 06,67.0,New Generation,1978,51 years 09 months,420000.0,138 BEDOK NTH ST 2,460138,1.33001011188999,103.936343483972,2026-01-18
198151,2025-08,BEDOK,3 ROOM,126,BEDOK NTH ST 2,01 TO 03,67.0,New Generation,1978,51 years 10 months,425000.0,126 BEDOK NTH ST 2,460126,1.3281683000397,103.938917890645,2026-01-18
198152,2025-08,BEDOK,3 ROOM,127,BEDOK NTH ST 2,13 TO 15,67.0,New Generation,1978,51 years 09 months,435000.0,127 BEDOK NTH ST 2,460127,1.32797407432231,103.937944117759,2026-01-18
198153,2025-08,BEDOK,3 ROOM,122,BEDOK NTH ST 2,01 TO 03,82.0,New Generation,1978,51 years 07 months,468000.0,122 BEDOK NTH ST 2,460122,1.32861719819893,103.937787149387,2026-01-18
198154,2025-08,BEDOK,3 ROOM,138,BEDOK NTH ST 2,10 TO 12,67.0,New Generation,1978,51 years 09 months,385000.0,138 BEDOK NTH ST 2,460138,1.33001011188999,103.936343483972,2026-01-18
198219,2025-08,BEDOK,3 ROOM,509,BEDOK NTH ST 3,04 TO 06,67.0,New Generation,1979,53 years 02 months,448000.0,509 BEDOK NTH ST 3,460509,1.33317541870197,103.931265025162,2026-01-18
198220,2025-08,BEDOK,3 ROOM,530,BEDOK NTH ST 3,07 TO 09,82.0,New Generation,1979,53 years 01 month,435000.0,530 BEDOK NTH ST 3,460530,1.33371332018833,103.927020293564,2026-01-18
198221,2025-08,BEDOK,3 ROOM,546,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,53 years 09 months,430000.0,546 BEDOK NTH ST 3,460546,1.33082005919243,103.925595840288,2025-08-26
198222,2025-08,BEDOK,3 ROOM,503,BEDOK NTH ST 3,10 TO 12,59.0,Improved,1978,51 years 09 months,385000.0,503 BEDOK NTH ST 3,460503,1.33148387479968,103.932465913287,2026-01-18
198223,2025-08,BEDOK,3 ROOM,532,BEDOK NTH ST 3,13 TO 15,82.0,New Generation,1980,53 years 05 months,490000.0,532 BEDOK NTH ST 3,460532,1.33419173917878,103.925386600613,2026-01-18
198224,2025-08,BEDOK,3 ROOM,529,BEDOK NTH ST 3,10 TO 12,68.0,New Generation,1979,53 years,418000.0,529 BEDOK NTH ST 3,460529,1.33426946144275,103.926542284602,2025-08-04
198225,2025-08,BEDOK,3 ROOM,554,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,53 years 10 months,440000.0,554 BEDOK NTH ST 3,460554,1.33262715051315,103.928172121608,2026-01-18
198226,2025-08,BEDOK,3 ROOM,535,BEDOK NTH ST 3,07 TO 09,60.0,Improved,1986,59 years 05 months,390000.0,535 BEDOK NTH ST 3,460535,1.33270278688381,103.923456730636,2026-01-18
198227,2025-08,BEDOK,3 ROOM,525,BEDOK NTH ST 3,01 TO 03,67.0,New Generation,1979,52 years 11 months,408000.0,525 BEDOK NTH ST 3,460525,1.33460113941761,103.929445271638,2026-01-18
198228,2025-08,BEDOK,3 ROOM,502,BEDOK NTH ST 3,04 TO 06,70.0,Improved,1978,51 years 08 months,398000.0,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846,2026-01-18
198323,2025-08,BEDOK,3 ROOM,615,BEDOK RESERVOIR RD,10 TO 12,68.0,New Generation,1981,54 years 08 months,478000.0,615 BEDOK RESERVOIR RD,470615,1.33224981185032,103.915868711978,2026-01-18
198324,2025-08,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1981,54 years 11 months,456888.0,704 BEDOK RESERVOIR RD,470704,1.33635490577951,103.920203566512,2026-01-18
198366,2025-08,BEDOK,3 ROOM,2,BEDOK STH AVE 1,04 TO 06,65.0,Improved,1976,49 years 06 months,403000.0,2 BEDOK STH AVE 1,460002,1.32130118793544,103.933299574181,2026-01-18
198367,2025-08,BEDOK,3 ROOM,3,BEDOK STH AVE 1,04 TO 06,59.0,Improved,1976,49 years 05 months,380000.0,3 BEDOK STH AVE 1,460003,1.32191533930821,103.933180861675,2026-01-18
198368,2025-08,BEDOK,3 ROOM,22,BEDOK STH AVE 1,07 TO 09,73.0,New Generation,1977,50 years 09 months,465000.0,22 BEDOK STH AVE 1,460022,1.3228317365472,103.932852166088,2026-01-18
198397,2025-08,BEDOK,3 ROOM,37,CHAI CHEE AVE,10 TO 12,66.0,Improved,1983,56 years 10 months,415000.0,37 CHAI CHEE AVE,461037,1.32544200357037,103.926207634232,2026-01-18
198398,2025-08,BEDOK,3 ROOM,32,CHAI CHEE AVE,13 TO 15,65.0,Improved,1974,47 years 06 months,385000.0,32 CHAI CHEE AVE,461032,1.32371728387748,103.92500108451,2026-01-18
198399,2025-08,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,47 years 05 months,430000.0,40 CHAI CHEE AVE,461040,1.32604335303082,103.926488452026,2026-01-18
198427,2025-08,BEDOK,3 ROOM,20,CHAI CHEE RD,07 TO 09,75.0,Improved,1972,46 years 01 month,386000.0,20 CHAI CHEE RD,461020,1.32627271243233,103.922885287154,2026-01-18
